scan_id,id,policy_id,title,description,rationale,remediation,file,process,directory,registry,command,references,result,status,reason,condition
203925346,19047,cis_ubuntu20-04,"Ensure updates, patches, and additional security software are installed.",Periodically patches are released for included software either due to security flaws or to include additional functionality.,"Newer patches may contain security enhancements that would not be available through the latest full update. As a result, it is recommended that the latest software patches be used to take advantage of the latest functionality. As with any software installation, organizations need to determine if a given update meets their requirements and verify the compatibility and supportability of any additional software against the update revision that is selected.",Use your package manager to update all packages on the system according to site policy. Notes: Site policy may mandate a testing period before install onto production systems for available updates.,,,,,apt -s upgrade,,passed,,,none
203925346,19048,cis_ubuntu20-04,Ensure GDM login banner is configured.,GDM is the GNOME Display Manager which handles graphical login for GNOME based systems.,Warning messages inform users who are attempting to login to the system of their legal status regarding the system and must include the name of the organization that owns the system and any monitoring policies that are in place.,"Edit or create the file /etc/gdm3/greeter.dconf-defaults and add: [org/gnome/login-screen], banner-message-enable=true, banner-message-text='Authorized uses only. All activity may be monitored and reported.'",/etc/gdm3/greeter.dconf-defaults,,,,,,,Not applicable,Could not open file '/etc/gdm3/greeter.dconf-defaults',all
203925346,19049,cis_ubuntu20-04,Ensure time synchronization is in use.,System time should be synchronized between all systems in an environment. This is typically done by establishing an authoritative time server or set of servers and having all systems synchronize their clocks to them.,"Time synchronization is important to support time sensitive security mechanisms like Kerberos and also ensures log files have consistent time records across the enterprise, which aids in forensic investigations.","On systems where host based time synchronization is not available, configure systemd-timesyncd. If ""full featured"" and/or encrypted time synchronization is required, install chrony or NTP. To install chrony: # apt install chrony To install ntp: # apt install ntp On virtual systems where host based time synchronization is available consult your virtualization software documentation and setup host based synchronization.",,,,,"dpkg -s ntp,dpkg -s chrony,systemctl is-enabled systemd-timesyncd",,,Not applicable,Invalid path or wrong permissions to run command 'systemctl is-enabled systemd-timesyncd',any
203925346,19050,cis_ubuntu20-04,Ensure systemd-timesyncd is configured.,"systemd-timesyncd is a daemon that has been added for synchronizing the system clock across the network. It implements an SNTP client. In contrast to NTP implementations such as chrony or the NTP reference server this only implements a client side, and does not bother with the full NTP complexity, focusing only on querying time from one remote server and synchronizing the local clock to it. The daemon runs with minimal privileges, and has been hooked up with networkd to only operate when network connectivity is available. The daemon saves the current clock to disk every time a new NTP sync has been acquired, and uses this to possibly correct the system clock early at bootup, in order to accommodate for systems that lack an RTC such as the Raspberry Pi and embedded devices, and make sure that time monotonically progresses on these systems, even if it is not always correct. To make use of this daemon a new system user and group ""systemd- timesync"" needs to be created on installation of systemd. Note: The systemd-timesyncd service specifically implements only SNTP. This minimalistic service will set the system clock for large offsets or slowly adjust it for smaller deltas. More complex use cases are not covered by systemd-timesyncd. This recommendation only applies if timesyncd is in use on the system.",Proper configuration is vital to ensuring time synchronization is working properly. This recommendation only applies if timesyncd is in use on the system.,"Run the following command to enable systemd-timesyncd   # systemctl enable systemd-timesyncd.service  ||  Edit the file /etc/systemd/timesyncd.conf and add/modify the following lines in accordance with local site policy:    (1) NTP=0.ubuntu.pool.ntp.org 1.ubuntu.pool.ntp.org 2.ubuntu.pool.ntp.org        (2) FallbackNTP=ntp.ubuntu.com 3.ubuntu.pool.ntp.org        (3) RootDistanceMaxSec=1    || Run the following commands to start systemd-timesyncd.service   # systemctl start systemd-timesyncd.service   # timedatectl set-ntp true  || Notes: Servers listed and RootDistanceMax should be In Accordance With Local Policy some versions of systemd have been compiled without systemd-timesycnd. On these distributions, chrony or NTP should be used instead of systemd-timesycnd. Not all options are available on all versions of systemd-timesyncd",,,,,systemctl is-enabled systemd-timesyncd.service,,,Not applicable,Invalid path or wrong permissions to run command 'systemctl is-enabled systemd-timesyncd.service',all
203925346,19051,cis_ubuntu20-04,Ensure chrony is configured.,chrony is a daemon which implements the Network Time Protocol (NTP) is designed to synchronize system clocks across a variety of systems and use a source that is highly accurate. More information on chrony can be found at http://chrony.tuxfamily.org/. chrony can be configured to be a client and/or a server.,If chrony is in use on the system proper configuration is vital to ensuring time synchronization is working properly. This recommendation only applies if chrony is in use on the system.,Add or edit server or pool lines to /etc/chrony/chrony.conf as appropriate: server <remote-server> Configure chrony to run as the chrony user by configuring the appropriate startup script for your distribution. Startup scripts are typically stored in /etc/init.d or /etc/systemd .,/etc/chrony/chrony.conf,,,,,,,Not applicable,Could not open file '/etc/chrony/chrony.conf',all
203925346,19052,cis_ubuntu20-04,Ensure ntp is configured.,ntp is a daemon which implements the Network Time Protocol (NTP). It is designed to synchronize system clocks across a variety of systems and use a source that is highly accurate. More information on NTP can be found at http://www.ntp.org. ntp can be configured to be a client and/or a server. This recommendation only applies if ntp is in use on the system.,If ntp is in use on the system proper configuration is vital to ensuring time synchronization is working properly.,Add or edit restrict lines in /etc/ntp.conf to match the following: restrict -4 default kod nomodify notrap nopeer noquery restrict -6 default kod nomodify notrap nopeer noquery Add or edit server or pool lines to /etc/ntp.conf as appropriate: server <remote-server> Configure ntp to run as the ntp user by adding or editing the /etc/init.d/ntp file: RUNASUSER=ntp,"/etc/ntp.conf,/etc/init.d/ntp",,,,,http://www.ntp.org/,,Not applicable,Could not open file '/etc/ntp.conf',all
203925346,19053,cis_ubuntu20-04,Ensure the X Window system is not installed.,"The X Window System provides a Graphical User Interface (GUI) where users can have multiple windows in which to run programs and various add on. The X Windows system is typically used on workstations where users login, but not on servers where users typically do not login.","Unless your organization specifically requires graphical login access via X Windows, remove it to reduce the potential attack surface.",Remove the X Windows System packages: apt purge xserver-xorg*,,,,,dpkg -l xserver-xorg-core*,,passed,,,none
203925346,19054,cis_ubuntu20-04,Ensure Avahi Server is not installed.,"Avahi is a free zeroconf implementation, including a system for multicast DNS/DNS-SD service discovery. Avahi allows programs to publish and discover services and hosts running on a local network with no specific configuration. For example, a user can plug a computer into a network and Avahi automatically finds printers to print to, files to look at and people to talk to, as well as network services running on the machine.",Automatic discovery of network services is not normally required for system functionality. It is recommended to disable the service to reduce the potential attach surface.,Run the following command to remove avahi-daemon: # systemctl --now disable avahi-daemon # systemctl stop avahi-daemon.socket  # apt purge avahi-daemon,,,,,dpkg -s avahi-daemon,,passed,,,none
203925346,19055,cis_ubuntu20-04,Ensure CUPS is not installed.,The Common Unix Print System (CUPS) provides the ability to print to both local and network printers. A system running CUPS can also accept print jobs from remote systems and print them to local printers. It also provides a web based remote administration capability.,"If the system does not need to print jobs or accept print jobs from other systems, it is recommended that CUPS be disabled to reduce the potential attack surface.",Run the following command to remove cups: # apt purge cups,,,,,dpkg -s cups,https://www.cups.org,passed,,,none
203925346,19056,cis_ubuntu20-04,Ensure DHCP Server is not installed.,The Dynamic Host Configuration Protocol (DHCP) is a service that allows machines to be dynamically assigned IP addresses.,"Unless a system is specifically set up to act as a DHCP server, it is recommended that this service be disabled to reduce the potential attack surface.",Run the following commands to remove dhcpd: # apt purge isc-dhcp-server,,,,,dpkg -s isc-dhcp-server,https://www.isc.org/dhcp/,passed,,,none
203925346,19057,cis_ubuntu20-04,Ensure LDAP server is not installed.,The Lightweight Directory Access Protocol (LDAP) was introduced as a replacement for NIS/YP. It is a service that provides a method for looking up information from a central database.,"If the system will not need to act as an LDAP server, it is recommended that the software be disabled to reduce the potential attack surface.",Run the following command to remove slapd: # apt purge slapd,,,,,dpkg -s slapd,https://www.openldap.org,passed,,,none
203925346,19058,cis_ubuntu20-04,Ensure NFS is not installed.,The Network File System (NFS) is one of the first and most widely distributed file systems in the UNIX environment. It provides the ability for systems to mount file systems of other servers through the network.,"If the system does not export NFS shares or act as an NFS client, it is recommended that these services be disabled to reduce remote attack surface.",Run the following commands to remove nfs: # apt purge nfs-kernel-server,,,,,dpkg -s nfs-kernel-server,,passed,,,none
203925346,19059,cis_ubuntu20-04,Ensure DNS Server is not installed.,"The Domain Name System (DNS) is a hierarchical naming system that maps names to IP addresses for computers, services and other resources connected to a network.","Unless a system is specifically designated to act as a DNS server, it is recommended that the package be deleted to reduce the potential attack surface.",Run the following command to disable dns server: # apt purge bind9,,,,,dpkg -s bind9,,passed,,,none
203925346,19060,cis_ubuntu20-04,Ensure FTP Server is not installed.,The File Transfer Protocol (FTP) provides networked computers with the ability to transfer files.,"FTP does not protect the confidentiality of data or authentication credentials. It is recommended sftp be used if file transfer is required. Unless there is a need to run the system as a FTP server (for example, to allow anonymous downloads), it is recommended that the package be deleted to reduce the potential attack surface.",Run the following command to remove vsftpd: # apt purge vsftpd,,,,,dpkg -s vsftpd,,passed,,,none
203925346,19061,cis_ubuntu20-04,Ensure HTTP Server is not installed.,HTTP or web servers provide the ability to host web site content.,"Unless there is a need to run the system as a web server, it is recommended that the package be deleted to reduce the potential attack surface.",Run the following command to remove apache2: # apt purge apache2,,,,,dpkg -s apache2,,passed,,,none
203925346,19062,cis_ubuntu20-04,Ensure IMAP and POP3 server are not installed.,dovecot-imapd and dovecot-pop3d are an open source IMAP and POP3 server for Linux based systems.,"Unless POP3 and/or IMAP servers are to be provided by this system, it is recommended that the package be removed to reduce the potential attack surface.",Run one of the following commands to remove dovecot-imapd and dovecot-pop3d :# apt purge dovecot-imapd dovecot-pop3d,,,,,dpkg -s dovecot-imapd dovecot-pop3d,,passed,,,none
203925346,19063,cis_ubuntu20-04,Ensure Samba is not installed.,The Samba daemon allows system administrators to configure their Linux systems to share file systems and directories with Windows desktops. Samba will advertise the file systems and directories via the Small Message Block (SMB) protocol. Windows desktop users will be able to mount these directories and file systems as letter drives on their systems.,"If there is no need to mount directories and file systems to Windows systems, then this service can be deleted to reduce the potential attack surface.",Run the following command to remove smbd: # apt purge samba,,,,,dpkg -s samba,,passed,,,none
203925346,19064,cis_ubuntu20-04,Ensure HTTP Proxy Server is not installed.,Squid is a standard proxy server used in many distributions and environments.,"If there is no need for a proxy server, it is recommended that the squid proxy be deleted to reduce the potential attack surface.",Run the following command to remove squid: # apt purge squid,,,,,dpkg -s squid,,passed,,,none
203925346,19065,cis_ubuntu20-04,Ensure SNMP Server is not installed.,"The Simple Network Management Protocol (SNMP) server is used to listen for SNMP commands from an SNMP management system, execute the commands or collect the information and then send results back to the requesting system.","The SNMP server can communicate using SNMP v1, which transmits data in the clear and does not require authentication to execute commands. Unless absolutely necessary, it is recommended that the SNMP service not be used. If SNMP is required the server should be configured to disallow SNMP v1.",Run the following command to remove snmpd: # apt purge snmpd,,,,,dpkg -s snmpd,,passed,,,none
203925346,19066,cis_ubuntu20-04,Ensure mail transfer agent is configured for local-only mode.,"Mail Transfer Agents (MTA), such as sendmail and Postfix, are used to listen for incoming mail and transfer the messages to the appropriate user or mail server. If the system is not intended to be a mail server, it is recommended that the MTA be configured to only process local mail.","The software for all Mail Transfer Agents is complex and most have a long history of security issues. While it is important to ensure that the system can process local mail messages, it is not necessary to have the MTA's daemon listening on a port unless the server is intended to be a mail server that receives and processes mail from other systems.","Edit /etc/postfix/main.cf and add thefollowing line to the RECEIVING MAIL section. If the line already exists, change it to look like the line below:   inet_interfaces = loopback-only   Restart postfix:    # systemctl restart postfix",,,,,ss -lntu,,,Not applicable,Invalid path or wrong permissions to run command 'ss -lntu',none
203925346,19067,cis_ubuntu20-04,Ensure rsync service is not installed.,The rsyncd service can be used to synchronize files between systems over network links.,The rsyncd service presents a security risk as it uses unencrypted protocols for communication.,Run the following command to remove rsync: # apt purge rsync,,,,,dpkg -s rsync,,passed,,,none
203925346,19068,cis_ubuntu20-04,Ensure NIS Server is not installed.,The Network Information Service (NIS) (formally known as Yellow Pages) is a client-server directory service protocol for distributing system configuration files. The NIS server is a collection of programs that allow for the distribution of configuration files.,"The NIS service is inherently an insecure system that has been vulnerable to DOS attacks, buffer overflows and has poor authentication for querying NIS maps. NIS generally been replaced by such protocols as Lightweight Directory Access Protocol (LDAP). It is recommended that the service be disabled and other, more secure services be used",Run the following command to remove nis: # apt purge nis,,,,,dpkg -s nis,,passed,,,none
203925346,19069,cis_ubuntu20-04,Ensure NIS Client is not installed.,"The Network Information Service (NIS), formerly known as Yellow Pages, is a client-server directory service protocol used to distribute system configuration files.","The NIS service is inherently an insecure system that has been vulnerable to DOS attacks, buffer overflows and has poor authentication for querying NIS maps. NIS generally has been replaced by such protocols as Lightweight Directory Access Protocol (LDAP). It is recommended that the service be removed.",Uninstall nis : apt purge nis,,,,,dpkg -s nis,,passed,,,none
203925346,19070,cis_ubuntu20-04,Ensure rsh client is not installed.,The rsh-client package contains the client commands for the rsh services.,"These legacy clients contain numerous security exposures and have been replaced with the more secure SSH package. Even if the server is removed, it is best to ensure the clients are also removed to prevent users from inadvertently attempting to use these commands and therefore exposing their credentials. Note that removing the rsh package removes the clients for rsh , rcp and rlogin .",Uninstall rsh : apt remove rsh-client,,,,,dpkg -s rsh-client,,passed,,,none
203925346,19071,cis_ubuntu20-04,Ensure talk client is not installed.,"The talk software makes it possible for users to send and receive messages across systems through a terminal session. The talkclient, which allows initialization of talk sessions, is installed by default.",The software presents a security risk as it uses unencrypted protocols for communication.,Uninstall talk : apt remove talk,,,,,dpkg -s talk,,passed,,,none
203925346,19072,cis_ubuntu20-04,Ensure telnet client is not installed.,"The telnet package contains the telnet client, which allows users to start connections to other systems via the telnet protocol.",The telnet protocol is insecure and unencrypted. The use of an unencrypted transmission medium could allow an unauthorized user to steal credentials. The ssh package provides an encrypted session and stronger security and is included in most Linux distributions.,Uninstall telnet : # apt purge telnet,,,,,dpkg -s telnet,,passed,,,none
203925346,19073,cis_ubuntu20-04,Ensure LDAP client is not installed.,The Lightweight Directory Access Protocol (LDAP) was introduced as a replacement for NIS/YP. It is a service that provides a method for looking up information from a central database.,"If the system will not need to act as an LDAP client, it is recommended that the software be removed to reduce the potential attack surface.",Uninstall ldap-utils : # apt purge ldap-utils,,,,,dpkg -s ldap-utils,,passed,,,none
203925346,19074,cis_ubuntu20-04,Ensure RPC is not installed.,Remote Procedure Call (RPC) is a method for creating low level client server applications across different system architectures. It requires an RPC compliant client listening on a network port. The supporting package is rpcbind.,"If RPC is not required, it is recommended that this services be removed to reduce the remote attack surface.",Run the following command to remove rpcbind: # apt purge rpcbind,,,,,dpkg -s rpcbind,,passed,,,none
203925346,19075,cis_ubuntu20-04,Disable IPv6.,"Although IPv6 has many advantages over IPv4, not all organizations have IPv6 or dual stack configurations implemented.","If IPv6 or dual stack is not to be used, it is recommended that IPv6 be disabled to reduce the attack surface of the system.","Edit /etc/default/grub and add ipv6.disable=1 to the GRUB_CMDLINE_LINUX parameters: GRUB_CMDLINE_LINUX=""ipv6.disable=1"" Run the following command to update the grub2 configuration: # update-grub",/boot/grub/grub.cfg,,,,,,,Not applicable,Could not open file '/boot/grub/grub.cfg',none
203925346,19076,cis_ubuntu20-04,Ensure wireless interfaces are disabled.,Wireless networking is used when wired networks are unavailable. Ubuntu contains a wireless tool kit to allow system administrators to configure and use wireless networks.,"If wireless is not to be used, wireless devices can be disabled to reduce the potential attack surface.",Run the following command to disable any wireless interfaces: # nmcli radio all off,,,,,"nmcli radio wifi,nmcli radio wwan",nmcli(1) - Linux man page,,Not applicable,Invalid path or wrong permissions to run command 'nmcli radio wifi',all
203925346,19077,cis_ubuntu20-04,Ensure packet redirect sending is disabled.,"ICMP Redirects are used to send routing information to other hosts. As a host itself does not act as a router (in a host only configuration), there is no need to send redirects.",An attacker could use a compromised host to send invalid ICMP redirects to other router devices in an attempt to corrupt routing and have users access a system set up by the attacker as opposed to a valid system.,Set the following parameters in /etc/sysctl.conf or a /etc/sysctl.d/* file: net.ipv4.conf.all.send_redirects = 0 net.ipv4.conf.default.send_redirects = 0 Run the following commands to set the active kernel parameters: # sysctl -w net.ipv4.conf.all.send_redirects=0 # sysctl -w net.ipv4.conf.default.send_redirects=0 # sysctl -w net.ipv4.route.flush=1,,,,,sysctl net.ipv4.conf.all.send_redirects,,failed,,,all
203925346,19078,cis_ubuntu20-04,Ensure IP forwarding is disabled.,The net.ipv4.ip_forward and net.ipv6.conf.all.forwarding flags are used to tell the system whether it can forward packets or not.,"Setting the flags to 0 ensures that a system with multiple interfaces (for example, a hard proxy), will never be able to forward packets, and therefore, never serve as a router.","Run the following command to restore the default parameter and set the active kernel parameter: # grep -Els ""^\s*net\.ipv4\.ip_forward\s*=\s*1"" /etc/sysctl.conf /etc/sysctl.d/*.conf /usr/lib/sysctl.d/*.conf /run/sysctl.d/*.conf | while read filename; do sed -ri ""s/^\s*(net\.ipv4\.ip_forward\s*)(=)(\s*\S+\b).*$/# *REMOVED* \1/"" $filename; done; sysctl -w net.ipv4.ip_forward=0; sysctl -w net.ipv4.route.flush=1 IF IPv6 is enabled: Run the following command to restore the default parameter and set the active kernel parameter: # grep -Els ""^\s*net\.ipv6\.conf\.all\.forwarding\s*=\s*1"" /etc/sysctl.conf /etc/sysctl.d/*.conf /usr/lib/sysctl.d/*.conf /run/sysctl.d/*.conf | while read filename; do sed -ri ""s/^\s*(net\.ipv6\.conf\.all\.forwarding\s*)(=)(\s*\S+\b).*$/# *REMOVED* \1/"" $filename; done; sysctl -w net.ipv6.conf.all.forwarding=0; sysctl -w net.ipv6.route.flush=1",,,,,sysctl net.ipv4.ip_forward,,failed,,,all
203925346,19079,cis_ubuntu20-04,Ensure source routed packets are not accepted.,"In networking, source routing allows a sender to partially or fully specify the route packets take through a network. In contrast, non-source routed packets travel a path determined by routers in the network. In some cases, systems may not be routable or reachable from some locations (e.g. private addresses vs. Internet routable), and so source routed packets would need to be used.","Setting net.ipv4.conf.all.accept_source_route, net.ipv4.conf.default.accept_source_route, net.ipv6.conf.all.accept_source_route and net.ipv6.conf.default.accept_source_route to 0 disables the system from accepting source routed packets. Assume this system was capable of routing packets to Internet routable addresses on one interface and private addresses on another interface. Assume that the private addresses were not routable to the Internet routable addresses and vice versa. Under normal routing circumstances, an attacker from the Internet routable addresses could not use the system as a way to reach the private address systems. If, however, source routed packets were allowed, they could be used to gain access to the private address systems as the route could be specified, rather than rely on routing protocols that did not allow this routing.",Set the following parameters in /etc/sysctl.conf or a /etc/sysctl.d/* file: net.ipv4.conf.all.accept_source_route = 0 net.ipv4.conf.default.accept_source_route = 0     net.ipv6.conf.all.accept_source_route = 0    net.ipv6.conf.default.accept_source_route = 0   || Run the following commands to set the active kernel parameters: # sysctl -w net.ipv4.conf.all.accept_source_route=0 # sysctl -w net.ipv4.conf.default.accept_source_route=0 # sysctl -w net.ipv4.route.flush=1  # sysctl -w net.ipv6.conf.all.accept_source_route=0 # sysctl -w net.ipv6.conf.default.accept_source_route=0 # sysctl -w net.ipv6.route.flush=1,,,,,"sysctl net.ipv4.conf.all.accept_source_route,sysctl net.ipv4.conf.default.accept_source_route,grep -Rh net\.ipv4\.conf\.all\.accept_source_route /etc/sysctl.conf /etc/sysctl.d",,failed,,,all
203925346,19080,cis_ubuntu20-04,Ensure ICMP redirects are not accepted.,"ICMP redirect messages are packets that convey routing information and tell your host (acting as a router) to send packets via an alternate path. It is a way of allowing an outside routing device to update your system routing tables. By setting net.ipv4.conf.all.accept_redirects to 0, the system will not accept any ICMP redirect messages, and therefore, won't allow outsiders to update the system's routing tables.",Attackers could use bogus ICMP redirect messages to maliciously alter the system routing tables and get them to send packets to incorrect networks and allow your system packets to be captured.,Set the following parameters in /etc/sysctl.conf or a /etc/sysctl.d/* file: net.ipv4.conf.all.accept_redirects = 0 net.ipv4.conf.default.accept_redirects = 0 Run the following commands to set the active kernel parameters: # sysctl -w net.ipv4.conf.all.accept_redirects=0 # sysctl -w net.ipv4.conf.default.accept_redirects=0 # sysctl -w net.ipv4.route.flush=1  # sysctl -w net.ipv6.conf.all.accept_redirects=0 # sysctl -w net.ipv6.conf.default.accept_redirects=0 # sysctl -w net.ipv6.route.flush=1,,,,,"sysctl net.ipv4.conf.all.accept_redirects,sysctl net.ipv4.conf.default.accept_redirects",,failed,,,all
203925346,19081,cis_ubuntu20-04,Ensure secure ICMP redirects are not accepted.,"Secure ICMP redirects are the same as ICMP redirects, except they come from gateways listed on the default gateway list. It is assumed that these gateways are known to your system, and that they are likely to be secure.",It is still possible for even known gateways to be compromised. Setting net.ipv4.conf.all.secure_redirects to 0 protects the system from routing table updates by possibly compromised known gateways.,Set the following parameters in /etc/sysctl.conf or a /etc/sysctl.d/* file: net.ipv4.conf.all.secure_redirects = 0 net.ipv4.conf.default.secure_redirects = 0. Run the following commands to set the active kernel parameters: # sysctl -w net.ipv4.conf.all.secure_redirects=0 # sysctl -w net.ipv4.conf.default.secure_redirects=0 # sysctl -w net.ipv4.route.flush=1,,,,,sysctl net.ipv4.conf.all.secure_redirects,,failed,,,all
203925346,19082,cis_ubuntu20-04,Ensure suspicious packets are logged.,"When enabled, this feature logs packets with un-routable source addresses to the kernel log.",Enabling this feature and logging these packets allows an administrator to investigate the possibility that an attacker is sending spoofed packets to their server.,Set the following parameters in /etc/sysctl.conf or a /etc/sysctl.d/* file: net.ipv4.conf.all.log_martians = 1 net.ipv4.conf.default.log_martians = 1. Run the following commands to set the active kernel parameters: # sysctl -w net.ipv4.conf.all.log_martians=1 # sysctl -w net.ipv4.conf.default.log_martians=1 # sysctl -w net.ipv4.route.flush=1,,,,,sysctl net.ipv4.conf.all.log_martians,,failed,,,all
203925346,19083,cis_ubuntu20-04,Ensure broadcast ICMP requests are ignored.,Setting net.ipv4.icmp_echo_ignore_broadcasts to 1 will cause the system to ignore all ICMP echo and timestamp requests to broadcast and multicast addresses.,"Accepting ICMP echo and timestamp requests with broadcast or multicast destinations for your network could be used to trick your host into starting (or participating) in a Smurf attack. A Smurf attack relies on an attacker sending large amounts of ICMP broadcast messages with a spoofed source address. All hosts receiving this message and responding would send echo-reply messages back to the spoofed address, which is probably not routable. If many hosts respond to the packets, the amount of traffic on the network could be significantly multiplied.",Set the following parameters in /etc/sysctl.conf or a /etc/sysctl.d/* file: net.ipv4.icmp_echo_ignore_broadcasts = 1. Run the following commands to set the active kernel parameters: # sysctl -w net.ipv4.icmp_echo_ignore_broadcasts=1 # sysctl -w net.ipv4.route.flush=1,,,,,"sysctl net.ipv4.icmp_echo_ignore_broadcasts,grep -Rh net\.ipv4\.icmp_echo_ignore_broadcasts /etc/sysctl.conf /etc/sysctl.d",,failed,,,all
203925346,19084,cis_ubuntu20-04,Ensure bogus ICMP responses are ignored.,"Setting icmp_ignore_bogus_error_responses to 1 prevents the kernel from logging bogus responses (RFC-1122 non-compliant) from broadcast reframes, keeping file systems from filling up with useless log messages.",Some routers (and some attackers) will send responses that violate RFC-1122 and attempt to fill up a log file system with many useless error messages.,Set the following parameter in /etc/sysctl.conf or a /etc/sysctl.d/* file: net.ipv4.icmp_ignore_bogus_error_responses = 1. Run the following commands to set the active kernel parameters: # sysctl -w net.ipv4.icmp_ignore_bogus_error_responses=1 # sysctl -w net.ipv4.route.flush=1,,,,,"sysctl net.ipv4.icmp_ignore_bogus_error_responses,grep -Rh net\.ipv4\.icmp_ignore_bogus_error_responses /etc/sysctl.conf /etc/sysctl.d",,failed,,,all
203925346,19085,cis_ubuntu20-04,Ensure Reverse Path Filtering is enabled.,"Setting net.ipv4.conf.all.rp_filter and net.ipv4.conf.default.rp_filter to 1 forces the Linux kernel to utilize reverse path filtering on a received packet to determine if the packet was valid. Essentially, with reverse path filtering, if the return packet does not go out the same interface that the corresponding source packet came from, the packet is dropped (and logged if log_martians is set).","Setting these flags is a good way to deter attackers from sending your system bogus packets that cannot be responded to. One instance where this feature breaks down is if asymmetrical routing is employed. This would occur when using dynamic routing protocols (bgp, ospf, etc) on your system. If you are using asymmetrical routing on your system, you will not be able to enable this feature without breaking the routing.",Set the following parameters in /etc/sysctl.conf or a /etc/sysctl.d/* file: net.ipv4.conf.all.rp_filter = 1 net.ipv4.conf.default.rp_filter = 1. Run the following commands to set the active kernel parameters: # sysctl -w net.ipv4.conf.all.rp_filter=1 # sysctl -w net.ipv4.conf.default.rp_filter=1 # sysctl -w net.ipv4.route.flush=1,,,,,sysctl net.ipv4.conf.all.rp_filter,,failed,,,all
203925346,19086,cis_ubuntu20-04,Ensure TCP SYN Cookies is enabled.,"When tcp_syncookies is set, the kernel will handle TCP SYN packets normally until the half-open connection queue is full, at which time, the SYN cookie functionality kicks in. SYN cookies work by not using the SYN queue at all. Instead, the kernel simply replies to the SYN with a SYN|ACK, but will include a specially crafted TCP sequence number that encodes the source and destination IP address and port number and the time the packet was sent. A legitimate connection would send the ACK packet of the three way handshake with the specially crafted sequence number. This allows the system to verify that it has received a valid response to a SYN cookie and allow the connection, even though there is no corresponding SYN in the queue.","Attackers use SYN flood attacks to perform a denial of service attacked on a system by sending many SYN packets without completing the three way handshake. This will quickly use up slots in the kernel's half-open connection queue and prevent legitimate connections from succeeding. SYN cookies allow the system to keep accepting valid connections, even if under a denial of service attack.",Set the following parameters in /etc/sysctl.conf or a /etc/sysctl.d/* file: net.ipv4.tcp_syncookies = 1. Run the following commands to set the active kernel parameters: # sysctl -w net.ipv4.tcp_syncookies=1 # sysctl -w net.ipv4.route.flush=1,,,,,"sysctl net.ipv4.tcp_syncookies,grep -Rh net\.ipv4\.tcp_syncookies /etc/sysctl.conf /etc/sysctl.d",,failed,,,all
203925346,19087,cis_ubuntu20-04,Ensure IPv6 router advertisements are not accepted.,This setting disables the systems ability to accept router advertisements,It is recommended that systems not accept router advertisements as they could be tricked into routing traffic to compromised machines. Setting hard routes within the system (usually a single default route to a trusted router) protects the system from bad routes.,Set the following parameters in /etc/sysctl.conf or a /etc/sysctl.d/* file: net.ipv6.conf.all.accept_ra = 0 net.ipv6.conf.default.accept_ra = 0. Run the following commands to set the active kernel parameters: # sysctl -w net.ipv6.conf.all.accept_ra=0 # sysctl -w net.ipv6.conf.default.accept_ra=0 # sysctl -w net.ipv6.route.flush=1,,,,,sysctl net.ipv6.conf.all.accept_ra,,failed,,,all
203925346,19088,cis_ubuntu20-04,Ensure DCCP is disabled.,"The Datagram Congestion Control Protocol (DCCP) is a transport layer protocol that supports streaming media and telephony. DCCP provides a way to gain access to congestion control, without having to do it at the application layer, but does not provide in- sequence delivery.","If the protocol is not required, it is recommended that the drivers not be installed to reduce the potential attack surface.",Edit or create a file in the /etc/modprobe.d/ directory ending in .conf Example: vim /etc/modprobe.d/dccp.conf and add the following line: install dccp /bin/true,,,,,"modprobe -n -v dccp,lsmod",,,Not applicable,Invalid path or wrong permissions to run command 'modprobe -n -v dccp',none
203925346,19089,cis_ubuntu20-04,Ensure SCTP is disabled.,"The Stream Control Transmission Protocol (SCTP) is a transport layer protocol used to support message oriented communication, with several streams of messages in one connection. It serves a similar function as TCP and UDP, incorporating features of both. It is message-oriented like UDP, and ensures reliable in-sequence transport of messages with congestion control like TCP.","If the protocol is not being used, it is recommended that kernel module not be loaded, disabling the service to reduce the potential attack surface.",Edit or create a file in the /etc/modprobe.d/ directory ending in .conf Example: vim /etc/modprobe.d/sctp.conf and add the following line: install sctp /bin/true,,,,,"modprobe -n -v sctp,lsmod",,,Not applicable,Invalid path or wrong permissions to run command 'modprobe -n -v sctp',none
203925346,19090,cis_ubuntu20-04,Ensure RDS is disabled.,"The Reliable Datagram Sockets (RDS) protocol is a transport layer protocol designed to provide low-latency, high-bandwidth communications between cluster nodes. It was developed by the Oracle Corporation.","If the protocol is not being used, it is recommended that kernel module not be loaded, disabling the service to reduce the potential attack surface.",Edit or create a file in the /etc/modprobe.d/ directory ending in .conf Example: vim /etc/modprobe.d/rds.conf and add the following line: install rds /bin/true,,,,,"modprobe -n -v rds,lsmod",,,Not applicable,Invalid path or wrong permissions to run command 'modprobe -n -v rds',none
