scan_id,scan_time,format,name,priority,section,size,vendor,install_time,version,architecture,multiarch,source,description,location,triaged,cpe,msu_name,checksum,item_id
0,2023/04/12 03:09:11,deb,libmagic1,optional,libs,220,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,1:5.38-4,amd64,same,file,"Recognize the type of data in a file using ""magic"" numbers - library",,0,,,088fa9025bef37b9e51c9996151a1bb0e5369645,86c51a8ec9df2b134dfbe57e2ccb4f9a1b09eab1
0,2023/04/12 03:09:11,deb,libpam-modules-bin,required,admin,339,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,1.3.1-5ubuntu4.3,amd64,foreign,pam,Pluggable Authentication Modules for PAM - helper binaries,,0,,,3620f78bf905ff7055fe10be5f750b461771d5c0,898f480bbcedb7e307584cff9f214202c31ade94
0,2023/04/12 03:09:12,deb,libncursesw6,optional,libs,418,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,6.2-0ubuntu2,amd64,same,ncurses,shared libraries for terminal handling (wide character support),,0,,,654f239c0f749b1424d7986eefed3cc5dd59745e,8a01eb25811fc72c062c0f6aa7aeec4efdea3a95
0,2023/04/12 03:09:12,deb,libfdisk1,optional,libs,549,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,2.34-0.1ubuntu9.3,amd64,same,util-linux,fdisk partitioning library,,0,,,9c8fc747a3e1a285d9a55ae690530f6b3612341c,8a77a9fea226453129dcd9811173f8ca9f8cbe8d
0,2023/04/12 03:09:12,deb,libldap-2.4-2,optional,libs,523,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,2.4.49+dfsg-2ubuntu1.9,amd64,same,openldap,OpenLDAP libraries,,0,,,f56c584ce5b709ac187f6d4d4bef86d4aebe0635,902dcb5e39bcf418ddb3660862d5dde95270aef0
0,2023/04/12 03:09:12,deb,libpcre2-8-0,optional,libs,596,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,10.34-7ubuntu0.1,amd64,same,pcre2,New Perl Compatible Regular Expression Library- 8 bit runtime files,,0,,,febdf256380b65e584bfaab3479ae9998f3c23ed,9207da7070044b3f7efda0b56249f888122b96e2
0,2023/04/12 03:09:12,deb,libblkid1,optional,libs,440,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,2.34-0.1ubuntu9.3,amd64,same,util-linux,block device ID library,,0,,,36fc6f7926a1273a2acef33d48ad76f4f898a179,92d8a33744f6adb1414aedfc19019dd0eeaa4c66
0,2023/04/12 03:09:12,deb,procps,important,admin,816,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,2:3.3.16-1ubuntu2.3,amd64,foreign,,/proc file system utilities,,0,,,ff64d1ef7bf4f6252969ac6b75c3f851d3456654,93331b530e4110a1cc2f7b30c471471a8bfb2b23
0,2023/04/12 03:09:12,deb,libhogweed5,optional,libs,237,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,3.5.1+really3.5.1-2ubuntu0.2,amd64,same,nettle,low level cryptographic library (public-key cryptos),,0,,,130dc46fdaa0055fa24a4bc5523ff5bb6d9c3c44,9596ee88ab8efe3e8d9956dd4c45fb04ae796982
0,2023/04/12 03:09:12,deb,zlib1g,required,libs,164,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,1:1.2.11.dfsg-2ubuntu1.5,amd64,same,zlib,compression library - runtime,,0,,,ed98f3fb8495719732fdb595e81c64deaef50755,97d21b2c0f26edd8293562f585b0143b16a1d749
0,2023/04/12 03:09:12,deb,pinentry-curses,optional,utils,100,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,1.1.0-3build1,amd64,,pinentry,curses-based PIN or pass-phrase entry dialog for GnuPG,,0,,,ac0daccc9e32cd1e9da8aee51cd762f3b7c7e73a,97e7a8705abd172d6a74856ad46555272f3c34e3
0,2023/04/12 03:09:12,deb,libsemanage1,optional,libs,305,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,3.0-1build2,amd64,same,libsemanage,SELinux policy management library,,0,,,dabc017cd156d97c807aae641a326f2152edfe6e,9a4d7fb726e9fcd19ded560b7affd899b1c0fbea
0,2023/04/12 03:09:13,deb,libgcrypt20,optional,libs,1224,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,1.8.5-5ubuntu1.1,amd64,same,,LGPL Crypto library - runtime library,,0,,,11be4ba2c2337987852e1ab6ae3b86f17ac759f1,9c0fb4b62f80a75fb49c9a41db7dccddeaceef70
0,2023/04/12 03:09:13,deb,libsemanage-common,optional,libs,36,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,3.0-1build2,all,foreign,libsemanage,Common files for SELinux policy management libraries,,0,,,d809a4bfb358ae3722e08d9a95cc92c738246a60,9cc811fff468bbc717290a8e6da0684a4ff5abfe
0,2023/04/12 03:09:13,deb,libk5crypto3,optional,libs,299,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,1.17-6ubuntu4.1,amd64,same,krb5,MIT Kerberos runtime libraries - Crypto Library,,0,,,33543c7c4e5e46b025b8ef61044896e6aeec2434,9d0ccef75cc9f2b06d3a2df1e3e9f61b25cbae26
0,2023/04/12 03:09:13,deb,apt-transport-https,optional,oldlibs,158,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,2.0.9,all,foreign,apt,transitional package for https support,,0,,,49f9a5e42201e90ec21afbc29904eea7927c8fc1,a3cef4853290868494179e1b6ea509ad37c15954
0,2023/04/12 03:09:13,deb,libksba8,optional,libs,267,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,1.3.5-2ubuntu0.20.04.1,amd64,same,libksba,X.509 and CMS support library,,0,,,d1129dc6f5c69fa9a6ec9be0ab04416d7346c45a,a75ac819b30e6bdbf4a1289c46e8912a137d08a7
0,2023/04/12 03:09:13,deb,mime-support,standard,net,114,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,3.64ubuntu1,all,foreign,,"MIME files 'mime.types' & 'mailcap', and support programs",,0,,,d4b2585370bbd4231c997eba905916127c302163,a797a582c78d98c5cb681c68efc4628c949adde1
0,2023/04/12 03:09:13,deb,libzstd1,optional,libs,700,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,1.4.4+dfsg-3ubuntu0.1,amd64,same,libzstd,fast lossless compression algorithm,,0,,,5a278f20fb6388e06d6c8f94fa19334792f893cb,a8c9ab3a7dba056b99f65a8618e3bebe376b547c
0,2023/04/12 03:09:13,deb,libexpat1,optional,libs,402,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,2.2.9-1ubuntu0.4,amd64,same,expat,XML parsing C library - runtime library,,0,,,974b2f9f8992dcac47386424a38a1e4972325e21,abf4aeaf7af197a396c4b2665a319d8d890806e1
0,2023/04/12 03:09:13,deb,libgcc-s1,optional,libs,120,Ubuntu Core developers <ubuntu-devel-discuss@lists.ubuntu.com>,,10.3.0-1ubuntu1~20.04,amd64,same,gcc-10,GCC support library,,0,,,d314a05823eff371a5d0d43f54db42feec783217,ac7ba008d0698fb30bf175c261ba993ee5bdd8ed
0,2023/04/12 03:09:13,deb,base-passwd,required,admin,233,Colin Watson <cjwatson@debian.org>,,3.5.47,amd64,foreign,,Debian base system master password and group files,,0,,,abdb593cf069f81a687c9df68af561b915f35b9a,ad40c73d162e30974af9149dc3df0deb56120327
0,2023/04/12 03:09:14,deb,libgnutls30,optional,libs,2192,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,3.6.13-2ubuntu1.7,amd64,same,gnutls28,GNU TLS library - main runtime library,,0,,,5845bc3fcb38903730012a1bcc61d44bd54e189e,ad9fb676cd476eda8adaf0b31a1dba5a4d29fcc7
0,2023/04/12 03:09:14,deb,apt,important,admin,4207,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,2.0.9,amd64,,,commandline package manager,,0,,,b4c0f927e54fb68c939cd2259ecd79924f2328e8,b3ba86392a629244c0a57404eb617f7e4bf962e2
0,2023/04/12 03:09:14,deb,libpython3.8-minimal,optional,python,4793,Ubuntu Core Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,3.8.10-0ubuntu1~20.04.5,amd64,same,python3.8,Minimal subset of the Python language (version 3.8),,0,,,f2221342dd2d40790e6c8800eb045f9f3359dbc8,b9b6acba16d240929348ed1d29adf036033b5f50
0,2023/04/12 03:09:14,deb,libffi7,optional,libs,65,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,3.3-4,amd64,same,libffi,Foreign Function Interface library runtime,,0,,,54c13d9019b6705885aaae613a8851cd3db1144f,ba5fa2172c3bf5e03b942247734c3fd89c100141
0,2023/04/12 03:09:14,deb,libudev1,optional,libs,339,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,245.4-4ubuntu3.18,amd64,same,systemd,libudev shared library,,0,,,59583cf6d7c1017b5ac168e400897a59e82aa21c,bb1f00fc72ff58189b9589d570a5584d984d2c99
0,2023/04/12 03:09:14,deb,libpython3.8-stdlib,optional,python,7897,Ubuntu Core Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,3.8.10-0ubuntu1~20.04.5,amd64,same,python3.8,"Interactive high-level object-oriented language (standard library, version 3.8)",,0,,,dac3eba783431318d3ee349a0e1ed771ac984a79,bc5fd1b1a9b4fa57a1747131edae7223d92223e6
0,2023/04/12 03:09:14,deb,lsb-base,required,misc,58,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,11.1.0ubuntu2,all,foreign,lsb,Linux Standard Base init script functionality,,0,,,28d146493b578472fea987d1f6b4f3a0b63a0a30,bca795be5102ff474203affc2fea4ab2f649f853
0,2023/04/12 03:09:14,deb,libnghttp2-14,optional,libs,212,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,1.40.0-1build1,amd64,same,nghttp2,library implementing HTTP/2 protocol (shared library),,0,,,7476a189f78e68f09c1cd941736443e89db52366,c200f37c06bec52721f765aeb0c6c2e8313420bf
0,2023/04/12 03:09:14,deb,gpgconf,optional,utils,409,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,2.2.19-3ubuntu2.2,amd64,foreign,gnupg2,GNU privacy guard - core configuration utilities,,0,,,62aecd1f055e8a9ad2f65c2f1a6b5fa92d657489,c372e0fb16b0e725048e82a77e4b639433229886
0,2023/04/12 03:09:14,deb,bash,required,shells,1660,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,5.0-6ubuntu1.2,amd64,foreign,,GNU Bourne Again SHell,,0,,,2324feafe0f16ae594896389b07d7026576d7e81,c650ea90f58df48b45d8d677ed4299bdc5ef00c7
0,2023/04/12 03:09:15,deb,gpgv,important,utils,499,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,2.2.19-3ubuntu2.2,amd64,foreign,gnupg2,GNU privacy guard - signature verification tool,,0,,,dc24249704e79b6b432f5e8ff5c8adc8db83a983,c6b07ecd291f9678a0693ea035a1800082f78c7a
0,2023/04/12 03:09:15,deb,ubuntu-keyring,important,misc,46,Dimitri John Ledkov <dimitri.ledkov@canonical.com>,,2020.02.11.4,all,foreign,,GnuPG keys of the Ubuntu archive,,0,,,d912c82efa61030335cc733b13d4335c9123f236,ca903c45a423cdad2f32004587cf0ab67e8e547a
0,2023/04/12 03:09:15,deb,openssl,optional,utils,1257,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,1.1.1f-1ubuntu2.16,amd64,foreign,,Secure Sockets Layer toolkit - cryptographic utility,,0,,,4700096adb3ab19ade0e984ea6eacacbf6eb9a59,cc5f4a9b31fcd44569345bf4008a3bad5480d867
0,2023/04/12 03:09:15,deb,e2fsprogs,required,admin,1491,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,1.45.5-2ubuntu1.1,amd64,foreign,,ext2/ext3/ext4 file system utilities,,0,,,535b1ca9cf176b7a998f828de15dda17da4ca71d,cc9822c611698afd557188528c1955f1d747ea1d
0,2023/04/12 03:09:15,deb,libldap-common,optional,libs,102,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,2.4.49+dfsg-2ubuntu1.9,all,foreign,openldap,OpenLDAP common files for libraries,,0,,,157722c12033cce0ee22cf7b81135ea788871772,cdfcb3ef7bd890aa50235ae7d70142300bff447a
0,2023/04/12 03:09:15,deb,libpcre3,important,libs,671,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,2:8.39-12ubuntu0.1,amd64,same,pcre3,Old Perl 5 Compatible Regular Expression Library - runtime files,,0,,,403bc9ae63e43a640548bf2d8073914f6e33f278,d09f774a76134148d6e172c89db627e8fcd9e5a9
0,2023/04/12 03:09:15,deb,bzip2,standard,utils,195,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,1.0.8-2,amd64,foreign,,high-quality block-sorting file compressor - utilities,,0,,,9b5e375bf6aeb5ce0d366cb627ba9e9315e76d3b,d7247137ab839c0bc9826a968d9de57377e542a9
0,2023/04/12 03:09:15,deb,login,required,admin,932,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,1:4.8.1-1ubuntu5.20.04.2,amd64,foreign,shadow,system login tools,,0,,,029eb72f2dd684cc6440b8983fe1c368a2fb1182,d7f1ec74a2ea4008a597719eb227f94ab3f3a27e
0,2023/04/12 03:09:15,deb,wazuh-manager,extra,admin,449409,"Wazuh, Inc <info@wazuh.com>",,4.3.10-1,amd64,,,"Wazuh helps you to gain security visibility into your infrastructure by monitoring hosts at an operating system and application level. It provides the following capabilities: log analysis, file integrity monitoring, intrusions detection and policy and compliance monitoring",,0,,,79690520b6834eeff6083cdcb8dfb35eddc8c277,da23ea9deac98eb87f2cdfe4de60719505940e0f
0,2023/04/12 03:09:15,deb,findutils,required,utils,668,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,4.7.0-1ubuntu1,amd64,foreign,,"utilities for finding files--find, xargs",,0,,,b0cfbc26e6f475f621a089aa6526d76cd3ddd5b1,daf3ebb63567579ed1eaa5514b29030b0da6b988
0,2023/04/12 03:09:16,deb,passwd,required,admin,2668,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,1:4.8.1-1ubuntu5.20.04.2,amd64,foreign,shadow,change and administer password and group data,,0,,,4c488917eac6ff0f68aeb49a1559d99dfe28c49c,deb9000426f07faa73a1e9ae431035cc8c7bcbef
0,2023/04/12 03:09:16,deb,libmpdec2,optional,libs,243,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,2.4.2-3,amd64,same,mpdecimal,library for decimal floating point arithmetic (runtime library),,0,,,bed3e795a8fde5c714655ae11a5ae42b2cae572c,df9ef3c65cab00fcf9b7ab03ab4e4b7d9809b6ac
0,2023/04/12 03:09:16,deb,libhcrypto4-heimdal,optional,libs,274,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,7.7.0+dfsg-1ubuntu1.1,amd64,same,heimdal,Heimdal Kerberos - crypto library,,0,,,782831d7add08e96c00bc0b819df722f9951829c,dff74834a35339192fffbca72d4a1f3295743e58
0,2023/04/12 03:09:16,deb,filebeat,extra,default,71890,<@e76aa99dd27d>,,7.10.2,amd64,,,Filebeat sends log files to Logstash or directly to Elasticsearch.,,0,,,3e7a167eb09483905d48da7209e1d95283a45b43,e0c5acca4187a527b09e4acdda25aafb56c09206
0,2023/04/12 03:09:16,deb,libp11-kit0,optional,libs,1271,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,0.23.20-1ubuntu0.1,amd64,same,p11-kit,library for loading and coordinating access to PKCS#11 modules - runtime,,0,,,7c2693ac5d0a4bfb095b8fbc257faaa8bc743b35,e10315f0eff81086b2fe5c131fdc9469b89fd969
0,2023/04/12 03:09:16,deb,ca-certificates,optional,misc,375,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,20211016~20.04.1,all,foreign,,Common CA certificates,,0,,,723b4a3e7241ad9f694124c0ed77022ce2114426,e1105a80d10f3964135ee33eaad94972991abde9
0,2023/04/12 03:09:16,deb,libmount1,optional,libs,482,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,2.34-0.1ubuntu9.3,amd64,same,util-linux,device mounting library,,0,,,9097f027ef6f75cda549a97213ec43a4089b55bd,e1148b80eebb0f19f4d9c3c80388394869dbb589
0,2023/04/12 03:09:16,deb,libsasl2-modules,optional,libs,236,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,2.1.27+dfsg-2ubuntu0.1,amd64,same,cyrus-sasl2,Cyrus SASL - pluggable authentication modules,,0,,,6ade47204c41499baee866c00def37840368b074,e1c0e93f53cfb16137dd107f716bd295599e50b5
0,2023/04/12 03:09:16,deb,gpg-wks-server,optional,utils,255,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,2.2.19-3ubuntu2.2,amd64,foreign,gnupg2,GNU privacy guard - Web Key Service server,,0,,,28640ea178e3d55e9c145d04774d2fff941e2208,e1cbce07f54c1571cbdd02840fdd2a9865297f33
0,2023/04/12 03:09:16,deb,libdb5.3,standard,libs,1749,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,5.3.28+dfsg1-0.6ubuntu2,amd64,same,db5.3,Berkeley v5.3 Database Libraries [runtime],,0,,,e9ef2e6adf9f7c68612e2d4897fdf5b4c0d660e5,e1cc79b9dbe6ababa4a52fdd5f1eadaef8ae185f
0,2023/04/12 03:09:17,deb,util-linux,required,utils,4539,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,2.34-0.1ubuntu9.3,amd64,foreign,,miscellaneous system utilities,,0,,,047ff1baa1d136cad991a25a572864932cc2ec2c,e3ba9e02b63b6a57130c05dcd601f5e3ad3844b4
0,2023/04/12 03:09:17,deb,lsb-release,optional,misc,66,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,11.1.0ubuntu2,all,foreign,lsb,Linux Standard Base version reporting utility,,0,,,4d626294a9ffdacb5e1e9a7c9a49faef76addb47,e41282aff242c3125053e845b459896233d1366c
0,2023/04/12 03:09:17,deb,gpg-wks-client,optional,utils,275,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,2.2.19-3ubuntu2.2,amd64,foreign,gnupg2,GNU privacy guard - Web Key Service client,,0,,,c767395728f05afdefcdd3e96068dc8a57f907a1,e52e042cf191e0c8129eb60dfd92bd7df6ceceb9
0,2023/04/12 03:09:17,deb,libwind0-heimdal,optional,libs,205,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,7.7.0+dfsg-1ubuntu1.1,amd64,same,heimdal,Heimdal Kerberos - stringprep implementation,,0,,,223293747e1031e8fc37f8a5432b66cfd0310412,e5d9e4dae30bcfd01fbff868e9b2ba8838344bd5
0,2023/04/12 03:09:17,deb,sed,required,utils,336,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,4.7-1,amd64,foreign,,GNU stream editor for filtering/transforming text,,0,,,e00e64150d6760200787e5608ab2447f9018ad37,e5f4ded31ff3442b05382eea06e85ae6e531b415
0,2023/04/12 03:09:17,deb,ncurses-bin,required,utils,642,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,6.2-0ubuntu2,amd64,foreign,ncurses,terminal-related programs and man pages,,0,,,514198729e209b5633cd85e4c360171233a9078b,e62a82fa03db5ef78342b333d117cf12465db2b6
0,2023/04/12 03:09:17,deb,dirmngr,optional,utils,918,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,2.2.19-3ubuntu2.2,amd64,foreign,gnupg2,GNU privacy guard - network certificate management service,,0,,,48e09e38857d1facc7e0decf7bf6ff43e9dc3d84,e6649c8c8d6a0589c754a4e8d83bfe0378bbfdf1
0,2023/04/12 03:09:17,deb,python3-minimal,optional,python,120,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,3.8.2-0ubuntu2,amd64,allowed,python3-defaults,minimal subset of the Python language (default python3 version),,0,,,d60985c04086cf3782f13c5ce0271100a82aceac,e68dc61f975f6427c17587789cc1dda2d01e7096
0,2023/04/12 03:09:17,deb,libext2fs2,optional,libs,540,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,1.45.5-2ubuntu1.1,amd64,same,e2fsprogs,ext2/ext3/ext4 file system libraries,,0,,,417ed12cdd38c24806e5287a36f90ac30a5c4a14,e9708946217fd862392a6f106bdf28bcc2358224
0,2023/04/12 03:09:17,deb,libcom-err2,optional,libs,100,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,1.45.5-2ubuntu1.1,amd64,same,e2fsprogs,common error description library,,0,,,38eba6d19b13190d3a4eaa3929ba9b99aca9c60e,ec8adf41400fea11dba5af580cf788fac7fa7949
0,2023/04/12 03:09:18,deb,libpam-runtime,required,admin,304,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,1.3.1-5ubuntu4.3,all,foreign,pam,Runtime support for the PAM library,,0,,,31c36b7cdd11459092f02edfb5a86f7d7c0d7def,ee25485015f0bca9ddfb863ef78df67754b5b72b
0,2023/04/12 03:09:18,deb,libcurl4,optional,libs,694,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,7.68.0-1ubuntu2.14,amd64,same,curl,easy-to-use client-side URL transfer library (OpenSSL flavour),,0,,,acd5677fb8727232153e46ccf13fcfd65e4e3b61,ee95600e5eebb4c6b65c338be77042e94b2b49c2
0,2023/04/12 03:09:18,deb,libcrypt1,optional,libs,226,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,1:4.4.10-10ubuntu4,amd64,same,libxcrypt,libcrypt shared library,,0,,,5a8bd0a6d920703eea3acb7d7ad96fe3a240976e,f1c12172d923f803016a1b80f6201f2b33205607
0,2023/04/12 03:09:18,deb,libpam0g,optional,libs,231,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,1.3.1-5ubuntu4.3,amd64,same,pam,Pluggable Authentication Modules library,,0,,,9c062d67ab61dc9b772764ef0bea1664c2405765,f25d870c0389b6f2cdb311ab1637128d92f369d5
0,2023/04/12 03:09:18,deb,libc-bin,required,libs,3713,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,2.31-0ubuntu9.9,amd64,foreign,glibc,GNU C Library: Binaries,,0,,,52ef9fae865e589f4235dd895cc5d40233d05174,f2a3f7e5c7701764c176a7db5ed1fafd0ba00227
0,2023/04/12 03:09:18,deb,ncurses-base,required,misc,381,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,6.2-0ubuntu2,all,foreign,ncurses,basic terminal type definitions,,0,,,d8542b6717002840145b45472822c1619cfd8cce,f5fd4e3707ec4c78f1fa3f7ca01e20c9e1a2c1ab
0,2023/04/12 03:09:18,deb,fdisk,important,utils,506,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,2.34-0.1ubuntu9.3,amd64,foreign,util-linux,collection of partitioning utilities,,0,,,88565fe02d6590f83f941f649352c60c792ea54f,f65367ef6caeda8c2180547dd676e8b4a0ee0c3f
0,2023/04/12 03:09:18,deb,libgssapi3-heimdal,optional,libs,324,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,7.7.0+dfsg-1ubuntu1.1,amd64,same,heimdal,Heimdal Kerberos - GSSAPI support library,,0,,,01770cf46556cd25def89255cbc821e50c1ae91d,f6d33f46f106a67273b25e9cfcb5e9d046540546
0,2023/04/12 03:09:18,deb,libaudit-common,optional,libs,24,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,1:2.8.5-2ubuntu6,all,foreign,audit,Dynamic library for security auditing - common files,,0,,,a3925f6591b02620a233d4be475dbb7929d00491,f89e170bdca851ea0cbeb4a9295774a7f11336eb
0,2023/04/12 03:09:18,deb,libssh-4,optional,libs,491,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,0.9.3-2ubuntu2.2,amd64,same,libssh,tiny C SSH library (OpenSSL flavor),,0,,,1f948d6771faa96414d0de851b78e637a2292df7,fb7531992ccbfeafee6478c56f2b685677558c30
0,2023/04/12 03:09:19,deb,liblzma5,optional,libs,267,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,5.2.4-1ubuntu1.1,amd64,same,xz-utils,XZ-format compression library,,0,,,64d4b3d12855f2d0d9722f7aa75e86241356e15f,fcbdab8e8f5906015741c44caf8f70c169519171
0,2023/04/12 03:09:19,deb,gnupg-utils,optional,utils,1550,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,2.2.19-3ubuntu2.2,amd64,foreign,gnupg2,GNU privacy guard - utility programs,,0,,,021c715b2402d9d4d3e684cb7ad6eb30fec4db0f,fe7551170b60555513030db8254ad3cb757a0a68
0,2023/04/12 03:09:19,deb,logsave,optional,admin,92,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,1.45.5-2ubuntu1.1,amd64,foreign,e2fsprogs,save the output of a command in a log file,,0,,,c0f8276395c64bd2b63bf815d9bed3eb6385316e,fed46e0ffaadfea2b354b2684046c00f6e72182a
0,2023/04/12 03:09:19,deb,perl-base,required,perl,10790,Ubuntu Developers <ubuntu-devel-discuss@lists.ubuntu.com>,,5.30.0-9ubuntu0.3,amd64,,perl,minimal Perl system,,0,,,a562d339c0147ad6244ea5e529b1055e8e29c234,fedb79fc2ad0a04ea134fed0d1f70ab041a079f4
