full_path,file,type,date,changes,arch,value_name,value_type,size,perm,uid,gid,md5,sha1,uname,gname,mtime,inode,sha256,attributes,symbolic_path,checksum
[x32] HKEY_LOCAL_MACHINE\\Security\\Policy\\Accounts\\S-1-5-90-0\\Sid:,HKEY_LOCAL_MACHINE\Security\Policy\Accounts\S-1-5-90-0\Sid,registry_value,1681208708,1,[x32],,REG_NONE,16,,,,4657214970ff4ed5bdb8fa97cdb9cbe6,79da4255017b71f7f6018d0d5db8e834d3270360,,,,,8609b8ca76bc09674ab1b5f62cdb2b109c66947780a333266b1710ce3b833112,,,cb1655837e26d6c0fbb98bcaf73dc68fd0da7c91
[x32] HKEY_LOCAL_MACHINE\\Security\\Policy\\CompletedPrivilegeUpdates,HKEY_LOCAL_MACHINE\Security\Policy\CompletedPrivilegeUpdates,registry_key,1681208708,1,[x32],,,,"{""S-1-5-18"":{""name"":""SYSTEM"",""allowed"":[""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-5-32-544"":{""name"":""Administrators"",""allowed"":[""read_control"",""write_dac""]}}",S-1-5-32-544,S-1-5-18,,,Administrators,SYSTEM,1632949735,,,,,0abd5ecc1c283a3eb164ba2a1fb957f70a55e1f1
[x32] HKEY_LOCAL_MACHINE\\Security\\Policy\\CompletedPrivilegeUpdates:,HKEY_LOCAL_MACHINE\Security\Policy\CompletedPrivilegeUpdates,registry_value,1681208708,1,[x32],,REG_NONE,32,,,,a28a17febd241d72e74d4cc3ccd82002,296aed0f0909cfdb1f03abf939140a8491bf3b27,,,,,867f030b4cbddcffb42230b43c0d9ad361d81b1f2d719a60b5bccdc8d9854579,,,7123b81d4d23ff88d6dc5e3845a81150b917a6b8
[x32] HKEY_LOCAL_MACHINE\\Security\\Policy\\DefQuota,HKEY_LOCAL_MACHINE\Security\Policy\DefQuota,registry_key,1681208708,1,[x32],,,,"{""S-1-5-18"":{""name"":""SYSTEM"",""allowed"":[""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-5-32-544"":{""name"":""Administrators"",""allowed"":[""read_control"",""write_dac""]}}",S-1-5-32-544,S-1-5-18,,,Administrators,SYSTEM,1632949735,,,,,0abd5ecc1c283a3eb164ba2a1fb957f70a55e1f1
[x32] HKEY_LOCAL_MACHINE\\Security\\Policy\\DefQuota:,HKEY_LOCAL_MACHINE\Security\Policy\DefQuota,registry_value,1681208708,1,[x32],,REG_NONE,48,,,,0716383acc397622f7fbc5306985481e,c0681148720f596be5569501b608378482561384,,,,,42f85d7f5d557382d91feeee9cf6cbbe50c9f774f10aa55d51c55ab219af9bd8,,,f680a9435fa68c84f47664eb0c22253ae97d772d
[x32] HKEY_LOCAL_MACHINE\\Security\\Policy\\Domains,HKEY_LOCAL_MACHINE\Security\Policy\Domains,registry_key,1681208708,1,[x32],,,,"{""S-1-5-18"":{""name"":""SYSTEM"",""allowed"":[""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-5-32-544"":{""name"":""Administrators"",""allowed"":[""read_control"",""write_dac""]}}",S-1-5-32-544,S-1-5-18,,,Administrators,SYSTEM,1632949735,,,,,0abd5ecc1c283a3eb164ba2a1fb957f70a55e1f1
[x32] HKEY_LOCAL_MACHINE\\Security\\Policy\\Domains:,HKEY_LOCAL_MACHINE\Security\Policy\Domains,registry_value,1681208708,1,[x32],,REG_NONE,0,,,,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,108d504631988810a024750fbdf260da2d5ee068
[x32] HKEY_LOCAL_MACHINE\\Security\\Policy\\LastPassCompleted,HKEY_LOCAL_MACHINE\Security\Policy\LastPassCompleted,registry_key,1681208708,1,[x32],,,,"{""S-1-5-18"":{""name"":""SYSTEM"",""allowed"":[""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-5-32-544"":{""name"":""Administrators"",""allowed"":[""read_control"",""write_dac""]}}",S-1-5-32-544,S-1-5-18,,,Administrators,SYSTEM,1632949735,,,,,0abd5ecc1c283a3eb164ba2a1fb957f70a55e1f1
[x32] HKEY_LOCAL_MACHINE\\Security\\Policy\\LastPassCompleted:,HKEY_LOCAL_MACHINE\Security\Policy\LastPassCompleted,registry_value,1681208708,1,[x32],,REG_NONE,4,,,,e5984c17074cec84dd58b2be95bb0c56,9f38b8c9e7ae66fa00dcc8b3d2fb26ca25ad1c74,,,,,ea16786d81303e4e589e0a21e42ad4d22089f28eda91c3285127fca3f477f80e,,,0a87aaa014736e92d56d368a243a7a605244c229
[x32] HKEY_LOCAL_MACHINE\\Security\\Policy\\PolAcDmN,HKEY_LOCAL_MACHINE\Security\Policy\PolAcDmN,registry_key,1681208708,1,[x32],,,,"{""S-1-5-18"":{""name"":""SYSTEM"",""allowed"":[""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-5-32-544"":{""name"":""Administrators"",""allowed"":[""read_control"",""write_dac""]}}",S-1-5-32-544,S-1-5-18,,,Administrators,SYSTEM,1680135632,,,,,0d3c51a7efffaad2efb2640bc846844568da9e7f
[x32] HKEY_LOCAL_MACHINE\\Security\\Policy\\PolAcDmN:,HKEY_LOCAL_MACHINE\Security\Policy\PolAcDmN,registry_value,1681208708,1,[x32],,REG_NONE,40,,,,0a34afdf0544cdefacdc514dae049eac,7ba5e9dc30bf259037824010afd7277d77ef323e,,,,,8c2b36c306031d7ef0c5f0288fed01d1fa4da9939a611f8515732172836bf54d,,,305126c8afb9d5a7a39f6b1f3f2cb74d5b33a8d7
[x32] HKEY_LOCAL_MACHINE\\Security\\Policy\\PolAcDmS,HKEY_LOCAL_MACHINE\Security\Policy\PolAcDmS,registry_key,1681208708,1,[x32],,,,"{""S-1-5-18"":{""name"":""SYSTEM"",""allowed"":[""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-5-32-544"":{""name"":""Administrators"",""allowed"":[""read_control"",""write_dac""]}}",S-1-5-32-544,S-1-5-18,,,Administrators,SYSTEM,1644493682,,,,,0aff8e7c66c3ca584b39dab3951719393d345fa0
[x32] HKEY_LOCAL_MACHINE\\Security\\Policy\\PolAcDmS:,HKEY_LOCAL_MACHINE\Security\Policy\PolAcDmS,registry_value,1681208708,1,[x32],,REG_NONE,24,,,,5212e9c2506d1f97df9eef4ee9a54364,4589f9d10f810668c8ed1552747fe02d437d9ed6,,,,,4fbc128d3c9c8816affdefe53b9cf33d72ade6a74ceb0e42c4ac805d5708a210,,,432a5ad9470eea29c8b3dd30cc56bbea76a3fe42
[x32] HKEY_LOCAL_MACHINE\\Security\\Policy\\PolAdtEv:,HKEY_LOCAL_MACHINE\Security\Policy\PolAdtEv,registry_value,1681208708,1,[x32],,REG_NONE,150,,,,27c8c02eb433dc31a32275e0974acf0a,bef2988625dc03d3fee5b6c9c20197cabc7bbbb4,,,,,7cd2f4d48b4ca4afcb948a786bb0a1d9619bd3424a42e6c7469268ff09aacdc3,,,c2b89fe8e9b67d337b205a22dce982d56c5b29f3
[x32] HKEY_LOCAL_MACHINE\\Security\\Policy\\PolAdtEv,HKEY_LOCAL_MACHINE\Security\Policy\PolAdtEv,registry_key,1681208708,1,[x32],,,,"{""S-1-5-18"":{""name"":""SYSTEM"",""allowed"":[""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-5-32-544"":{""name"":""Administrators"",""allowed"":[""read_control"",""write_dac""]}}",S-1-5-32-544,S-1-5-18,,,Administrators,SYSTEM,1632949735,,,,,0abd5ecc1c283a3eb164ba2a1fb957f70a55e1f1
[x32] HKEY_LOCAL_MACHINE\\Security\\Policy\\PolAdtLg,HKEY_LOCAL_MACHINE\Security\Policy\PolAdtLg,registry_key,1681208708,1,[x32],,,,"{""S-1-5-18"":{""name"":""SYSTEM"",""allowed"":[""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-5-32-544"":{""name"":""Administrators"",""allowed"":[""read_control"",""write_dac""]}}",S-1-5-32-544,S-1-5-18,,,Administrators,SYSTEM,1632949735,,,,,0abd5ecc1c283a3eb164ba2a1fb957f70a55e1f1
[x32] HKEY_LOCAL_MACHINE\\Security\\Policy\\PolAdtLg:,HKEY_LOCAL_MACHINE\Security\Policy\PolAdtLg,registry_value,1681208708,1,[x32],,REG_NONE,40,,,,2601cb701fd0e65b1d9c90686fd31048,a873d25e60b3dcca41194310cf741fb6b21bd3fc,,,,,21c6bdceec958539f40ddcea6d00563485ee5a89ea85ca569a60ebd166287050,,,316f39dd95d036b00dd18bb579bb73d59abad364
[x32] HKEY_LOCAL_MACHINE\\Security\\Policy\\PolDnDDN,HKEY_LOCAL_MACHINE\Security\Policy\PolDnDDN,registry_key,1681208708,1,[x32],,,,"{""S-1-5-18"":{""name"":""SYSTEM"",""allowed"":[""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-5-32-544"":{""name"":""Administrators"",""allowed"":[""read_control"",""write_dac""]}}",S-1-5-32-544,S-1-5-18,,,Administrators,SYSTEM,1632949741,,,,,82d942f5f0ee3bfdcc13ff735c966ccdc26ee3ab
[x32] HKEY_LOCAL_MACHINE\\Security\\Policy\\PolDnTrN,HKEY_LOCAL_MACHINE\Security\Policy\PolDnTrN,registry_key,1681208708,1,[x32],,,,"{""S-1-5-18"":{""name"":""SYSTEM"",""allowed"":[""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-5-32-544"":{""name"":""Administrators"",""allowed"":[""read_control"",""write_dac""]}}",S-1-5-32-544,S-1-5-18,,,Administrators,SYSTEM,1632949741,,,,,82d942f5f0ee3bfdcc13ff735c966ccdc26ee3ab
[x32] HKEY_LOCAL_MACHINE\\Security\\Policy\\PolDnDmG,HKEY_LOCAL_MACHINE\Security\Policy\PolDnDmG,registry_key,1681208708,1,[x32],,,,"{""S-1-5-18"":{""name"":""SYSTEM"",""allowed"":[""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-5-32-544"":{""name"":""Administrators"",""allowed"":[""read_control"",""write_dac""]}}",S-1-5-32-544,S-1-5-18,,,Administrators,SYSTEM,1632949741,,,,,82d942f5f0ee3bfdcc13ff735c966ccdc26ee3ab
[x32] HKEY_LOCAL_MACHINE\\Security\\Policy\\PolDnDmG:,HKEY_LOCAL_MACHINE\Security\Policy\PolDnDmG,registry_value,1681208708,1,[x32],,REG_NONE,16,,,,cd9e459ea708a948d5c2f5a6ca8838cf,91d3d1f86024e49f0e35314258b357a8944068a1,,,,,84e0c0eafaa95a34c293f278ac52e45ce537bab5e752a00e6959a13ae103b65a,,,265d7bd0e33c9d76baefd03e8d3f6261443509f4
[x32] HKEY_LOCAL_MACHINE\\Security\\Policy\\PolDnDDN:,HKEY_LOCAL_MACHINE\Security\Policy\PolDnDDN,registry_value,1681208708,1,[x32],,REG_NONE,0,,,,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,108d504631988810a024750fbdf260da2d5ee068
[x32] HKEY_LOCAL_MACHINE\\Security\\Policy\\PolDnTrN:,HKEY_LOCAL_MACHINE\Security\Policy\PolDnTrN,registry_value,1681208708,1,[x32],,REG_NONE,0,,,,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,108d504631988810a024750fbdf260da2d5ee068
[x32] HKEY_LOCAL_MACHINE\\Security\\Policy\\PolEKList,HKEY_LOCAL_MACHINE\Security\Policy\PolEKList,registry_key,1681208708,1,[x32],,,,"{""S-1-5-18"":{""name"":""SYSTEM"",""allowed"":[""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-5-32-544"":{""name"":""Administrators"",""allowed"":[""read_control"",""write_dac""]}}",S-1-5-32-544,S-1-5-18,,,Administrators,SYSTEM,1644493714,,,,,15a84cab4e9dafab53ac34520558939df4a5f5aa
[x32] HKEY_LOCAL_MACHINE\\Security\\Policy\\PolEKList:,HKEY_LOCAL_MACHINE\Security\Policy\PolEKList,registry_value,1681208708,1,[x32],,REG_NONE,172,,,,e368dcecbfd39da94b32686992fa5d24,b0012488ce07cbf273cd0d00180cf59002a25c18,,,,,e431216f4874e7ee0d57e23a390ac3601ba8e9c9e050cb3472afc9e2ca99d502,,,6a311ec8341ea3bab50df27836996be54fe0a8aa
[x32] HKEY_LOCAL_MACHINE\\Security\\Policy\\PolMachineAccountR,HKEY_LOCAL_MACHINE\Security\Policy\PolMachineAccountR,registry_key,1681208708,1,[x32],,,,"{""S-1-5-18"":{""name"":""SYSTEM"",""allowed"":[""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-5-32-544"":{""name"":""Administrators"",""allowed"":[""read_control"",""write_dac""]}}",S-1-5-32-544,S-1-5-18,,,Administrators,SYSTEM,1632949735,,,,,0abd5ecc1c283a3eb164ba2a1fb957f70a55e1f1
[x32] HKEY_LOCAL_MACHINE\\Security\\Policy\\PolMachineAccountR:,HKEY_LOCAL_MACHINE\Security\Policy\PolMachineAccountR,registry_value,1681208708,1,[x32],,REG_NONE,0,,,,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,108d504631988810a024750fbdf260da2d5ee068
[x32] HKEY_LOCAL_MACHINE\\Security\\Policy\\PolMachineAccountS,HKEY_LOCAL_MACHINE\Security\Policy\PolMachineAccountS,registry_key,1681208708,1,[x32],,,,"{""S-1-5-18"":{""name"":""SYSTEM"",""allowed"":[""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-5-32-544"":{""name"":""Administrators"",""allowed"":[""read_control"",""write_dac""]}}",S-1-5-32-544,S-1-5-18,,,Administrators,SYSTEM,1632949735,,,,,0abd5ecc1c283a3eb164ba2a1fb957f70a55e1f1
[x32] HKEY_LOCAL_MACHINE\\Security\\Policy\\PolOldSyskey,HKEY_LOCAL_MACHINE\Security\Policy\PolOldSyskey,registry_key,1681208708,1,[x32],,,,"{""S-1-5-18"":{""name"":""SYSTEM"",""allowed"":[""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-5-32-544"":{""name"":""Administrators"",""allowed"":[""read_control"",""write_dac""]}}",S-1-5-32-544,S-1-5-18,,,Administrators,SYSTEM,1644493714,,,,,15a84cab4e9dafab53ac34520558939df4a5f5aa
[x32] HKEY_LOCAL_MACHINE\\Security\\Policy\\PolMachineAccountS:,HKEY_LOCAL_MACHINE\Security\Policy\PolMachineAccountS,registry_value,1681208708,1,[x32],,REG_NONE,0,,,,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,108d504631988810a024750fbdf260da2d5ee068
[x32] HKEY_LOCAL_MACHINE\\Security\\Policy\\PolOldSyskey:,HKEY_LOCAL_MACHINE\Security\Policy\PolOldSyskey,registry_value,1681208708,1,[x32],,REG_NONE,108,,,,2c58ea539e1192cc950aa9ce8f301fc8,096fb848e1284ad60ee7d322321a39dbb213da16,,,,,91d2a1556d63273c8f25a9e3bbc3fbea1ad76f52ce059e322b66f04f879faead,,,cd1da4b5e7ddc291ca3194178c4590718996c195
[x32] HKEY_LOCAL_MACHINE\\Security\\Policy\\PolPrDmN,HKEY_LOCAL_MACHINE\Security\Policy\PolPrDmN,registry_key,1681208708,1,[x32],,,,"{""S-1-5-18"":{""name"":""SYSTEM"",""allowed"":[""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-5-32-544"":{""name"":""Administrators"",""allowed"":[""read_control"",""write_dac""]}}",S-1-5-32-544,S-1-5-18,,,Administrators,SYSTEM,1632949741,,,,,82d942f5f0ee3bfdcc13ff735c966ccdc26ee3ab
[x32] HKEY_LOCAL_MACHINE\\Security\\Policy\\PolPrDmN:,HKEY_LOCAL_MACHINE\Security\Policy\PolPrDmN,registry_value,1681208708,1,[x32],,REG_NONE,28,,,,3621917fc7827c146667aef79a8cfed3,40ad4a9110548c498ef19c3a3f67d9f8c6787b3e,,,,,d0163b43aef540a8bab9162d67e84bb5a47a52dda4733c2f2709c8658e6c1758,,,d3c10e63b21813e67cb1bef4a473a219c3f0ad5a
[x32] HKEY_LOCAL_MACHINE\\Security\\Policy\\PolPrDmS,HKEY_LOCAL_MACHINE\Security\Policy\PolPrDmS,registry_key,1681208708,1,[x32],,,,"{""S-1-5-18"":{""name"":""SYSTEM"",""allowed"":[""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-5-32-544"":{""name"":""Administrators"",""allowed"":[""read_control"",""write_dac""]}}",S-1-5-32-544,S-1-5-18,,,Administrators,SYSTEM,1632949741,,,,,82d942f5f0ee3bfdcc13ff735c966ccdc26ee3ab
[x32] HKEY_LOCAL_MACHINE\\Security\\Policy\\PolRevision,HKEY_LOCAL_MACHINE\Security\Policy\PolRevision,registry_key,1681208708,1,[x32],,,,"{""S-1-5-18"":{""name"":""SYSTEM"",""allowed"":[""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-5-32-544"":{""name"":""Administrators"",""allowed"":[""read_control"",""write_dac""]}}",S-1-5-32-544,S-1-5-18,,,Administrators,SYSTEM,1632949735,,,,,0abd5ecc1c283a3eb164ba2a1fb957f70a55e1f1
[x32] HKEY_LOCAL_MACHINE\\Security\\Policy\\PolPrDmS:,HKEY_LOCAL_MACHINE\Security\Policy\PolPrDmS,registry_value,1681208708,1,[x32],,REG_NONE,0,,,,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,108d504631988810a024750fbdf260da2d5ee068
[x32] HKEY_LOCAL_MACHINE\\Security\\Policy\\PolRevision:,HKEY_LOCAL_MACHINE\Security\Policy\PolRevision,registry_value,1681208708,1,[x32],,REG_NONE,4,,,,0fe498075a97b3c9ca2284985f504288,ef8249b89f11f15bc08960688a6cd31ee9e875fa,,,,,d4e212abb4df8a06be0838fc880f5b5b9c1be30a687d4d37a3d700645a552c36,,,eef7e67c6653146918ed8791fcbe5d0f66f2fb06
[x32] HKEY_LOCAL_MACHINE\\Security\\Policy\\SecDesc,HKEY_LOCAL_MACHINE\Security\Policy\SecDesc,registry_key,1681208708,1,[x32],,,,"{""S-1-5-18"":{""name"":""SYSTEM"",""allowed"":[""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-5-32-544"":{""name"":""Administrators"",""allowed"":[""read_control"",""write_dac""]}}",S-1-5-32-544,S-1-5-18,,,Administrators,SYSTEM,1632949740,,,,,36e56291d1f2d905177bccc82f22520cc706f054
[x32] HKEY_LOCAL_MACHINE\\Security\\Policy\\SecDesc:,HKEY_LOCAL_MACHINE\Security\Policy\SecDesc,registry_value,1681208708,1,[x32],,REG_NONE,248,,,,3db61cd0f2e8a67642d4e41e97a33c0e,2632b787181f10545a0d4e66ed7c4200b0f7c358,,,,,072f5422c3e73692867153d5fa0056de237145fb8ea853e4df425bef9bfcf5f2,,,021c85d0af9e41acda0cf4055d1d7e12da154be0
[x32] HKEY_LOCAL_MACHINE\\Security\\RXACT,HKEY_LOCAL_MACHINE\Security\RXACT,registry_key,1681208708,1,[x32],,,,"{""S-1-5-18"":{""name"":""SYSTEM"",""allowed"":[""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-5-32-544"":{""name"":""Administrators"",""allowed"":[""read_control"",""write_dac""]}}",S-1-5-32-544,S-1-5-18,,,Administrators,SYSTEM,1680251077,,,,,9bc392923914877db4afe47aff0837ec983a5a51
[x32] HKEY_LOCAL_MACHINE\\Security\\RXACT:,HKEY_LOCAL_MACHINE\Security\RXACT,registry_value,1681208708,1,[x32],,REG_NONE,12,,,,c3eb9d036aa9f2fa2443f8719d4c4c33,36cc7a92cf10e39ca0d35ac5f30716d9ccaff709,,,,,adbc12ceb2c376f598d5a2e8c78377512b10b89f625496000b9687010e32f0a7,,,df1ff0ddfe6e6ec63cbd039f64245d37ca00e8e2
[x32] HKEY_LOCAL_MACHINE\\Security\\Recovery,HKEY_LOCAL_MACHINE\Security\Recovery,registry_key,1681208708,1,[x32],,,,"{""S-1-5-18"":{""name"":""SYSTEM"",""allowed"":[""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-5-32-544"":{""name"":""Administrators"",""allowed"":[""read_control"",""write_dac""]}}",S-1-5-32-544,S-1-5-18,,,Administrators,SYSTEM,1680235016,,,,,b322decec35cfca364d8933b7871dde1e6e05d21
[x32] HKEY_LOCAL_MACHINE\\Security\\SAM,HKEY_LOCAL_MACHINE\Security\SAM,registry_key,1681208708,1,[x32],,,,"{""S-1-5-18"":{""name"":""SYSTEM"",""allowed"":[""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-5-32-544"":{""name"":""Administrators"",""allowed"":[""read_control"",""write_dac""]}}",S-1-5-32-544,S-1-5-18,,,Administrators,SYSTEM,1680136328,,,,,89cf59375cbdad4ecb9cc60824266e3e1f70b703
[x32] HKEY_LOCAL_MACHINE\\Security\\SAM:ServerDomainUpdates,HKEY_LOCAL_MACHINE\Security\SAM,registry_value,1681208708,1,[x32],ServerDomainUpdates,REG_BINARY,3,,,,51ab53b17689770e3d3a6fc5fa450e1a,3431bf670d7d78770ae607ee74740aee2ecedd72,,,,,d9009b152e1826e75034d13592cd6d71607633190f362e4b3c456694c496ae8e,,,18d14b0a8598efaedd5e7c944a407ce627a83060
[x32] HKEY_LOCAL_MACHINE\\Security\\SAM:C,HKEY_LOCAL_MACHINE\Security\SAM,registry_value,1681208708,1,[x32],C,REG_BINARY,224,,,,eb51462f0d861285d62e23620d00e786,b8df9154c87ac5f1f523cd939cfea4905e1a6553,,,,,cb4569a35b5b83cb8af097cf8cb6675932454f8b47ebe76b03905a8ec1bbbeda,,,703257aec6bd96b702111de2c9e3bc33795b29d7
[x32] HKEY_LOCAL_MACHINE\\Security\\SAM\\Domains,HKEY_LOCAL_MACHINE\Security\SAM\Domains,registry_key,1681208708,1,[x32],,,,"{""S-1-5-18"":{""name"":""SYSTEM"",""allowed"":[""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-5-32-544"":{""name"":""Administrators"",""allowed"":[""read_control"",""write_dac""]}}",S-1-5-32-544,S-1-5-18,,,Administrators,SYSTEM,1632949735,,,,,0abd5ecc1c283a3eb164ba2a1fb957f70a55e1f1
[x32] HKEY_LOCAL_MACHINE\\Security\\SAM\\Domains:,HKEY_LOCAL_MACHINE\Security\SAM\Domains,registry_value,1681208708,1,[x32],,REG_NONE,0,,,,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,108d504631988810a024750fbdf260da2d5ee068
[x32] HKEY_LOCAL_MACHINE\\Security\\SAM\\Domains\\Account,HKEY_LOCAL_MACHINE\Security\SAM\Domains\Account,registry_key,1681208708,1,[x32],,,,"{""S-1-5-18"":{""name"":""SYSTEM"",""allowed"":[""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-5-32-544"":{""name"":""Administrators"",""allowed"":[""read_control"",""write_dac""]}}",S-1-5-32-544,S-1-5-18,,,Administrators,SYSTEM,1681208697,,,,,fc33435e0d927bae456662a914dd3667c947baa7
[x32] HKEY_LOCAL_MACHINE\\Security\\SAM\\Domains\\Account:F,HKEY_LOCAL_MACHINE\Security\SAM\Domains\Account,registry_value,1681208708,1,[x32],F,REG_BINARY,368,,,,0f7f7fb57ce6524896b2f2b1032a3424,e579efdac39fb8432dba3aacff515dee67a3bb13,,,,,e2b25113d68c102eb9552db48fe620389ee782501ca05cf9eb32dbec9b8e2850,,,6537ceea4c835809c5d1ad9751697023ac019300
[x32] HKEY_LOCAL_MACHINE\\Security\\SAM\\Domains\\Account:V,HKEY_LOCAL_MACHINE\Security\SAM\Domains\Account,registry_value,1681208708,1,[x32],V,REG_BINARY,424,,,,3b677beb219e46ad11281dbd70edebe8,fb4cca55316ac660e430cf62914f55a3264be042,,,,,ead30b34d5b2c608fc3f5af577226dfdf69f4352f01e8b7d28e4c016e5b5ef8b,,,f1f23bbf9937b803f03ad5333878b8027a70093e
[x32] HKEY_LOCAL_MACHINE\\Security\\SAM\\Domains\\Account\\Aliases,HKEY_LOCAL_MACHINE\Security\SAM\Domains\Account\Aliases,registry_key,1681208708,1,[x32],,,,"{""S-1-5-18"":{""name"":""SYSTEM"",""allowed"":[""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-5-32-544"":{""name"":""Administrators"",""allowed"":[""read_control"",""write_dac""]}}",S-1-5-32-544,S-1-5-18,,,Administrators,SYSTEM,1632949735,,,,,0abd5ecc1c283a3eb164ba2a1fb957f70a55e1f1
[x32] HKEY_LOCAL_MACHINE\\Security\\SAM\\Domains\\Account\\Aliases:,HKEY_LOCAL_MACHINE\Security\SAM\Domains\Account\Aliases,registry_value,1681208708,1,[x32],,REG_NONE,0,,,,d41d8cd98f00b204e9800998ecf8427e,da39a3ee5e6b4b0d3255bfef95601890afd80709,,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,,,108d504631988810a024750fbdf260da2d5ee068
