full_path,file,type,date,changes,arch,value_name,value_type,size,perm,uid,gid,md5,sha1,uname,gname,mtime,inode,sha256,attributes,symbolic_path,checksum
[x32] HKEY_LOCAL_MACHINE\\System\\CurrentControlSet\\Services\\NaturalAuthentication\\TriggerInfo,HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\NaturalAuthentication\TriggerInfo,registry_key,1680745722,1,[x32],,,,"{""S-1-5-32-545"":{""name"":""Users"",""allowed"":[""read_control"",""read_data"",""read_ea"",""write_ea""]},""S-1-5-32-544"":{""name"":""Administrators"",""allowed"":[""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-5-18"":{""name"":""SYSTEM"",""allowed"":[""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-3-0"":{""name"":""CREATOR OWNER"",""allowed"":[""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-15-2-1"":{""name"":""ALL APPLICATION PACKAGES"",""allowed"":[""read_control"",""read_data"",""read_ea"",""write_ea""]},""S-1-15-3-1024-1065365936-1281604716-3511738428-1654721687-432734479-3232135806-4053264122-3456934681"":{""allowed"":[""read_control"",""read_data"",""read_ea"",""write_ea""]}}",S-1-5-32-544,S-1-5-21-2241492940-3373273007-741920387-513,,,Administrators,,1651901162,,,,,2d21e9f4594877dcb10ae779abaa713541cc0173
[x32] HKEY_LOCAL_MACHINE\\System\\CurrentControlSet\\Services\\NaturalAuthentication\\TriggerInfo\\0:Action,HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\NaturalAuthentication\TriggerInfo\0,registry_value,1680745722,1,[x32],Action,REG_DWORD,4,,,,ced165163e51e06e01dc44c35fea3eaf,1d102a8cf9879ceec3a7b26104b12e875c13d6a7,,,,,ae5ce162888ee3ebe974976cac5ab94a3f55049f8515884883d579fb3fa378d2,,,8c89fef6f5c933018e33e0e96afb2193d262676c
[x32] HKEY_LOCAL_MACHINE\\System\\CurrentControlSet\\Services\\NaturalAuthentication\\TriggerInfo\\0:Data0,HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\NaturalAuthentication\TriggerInfo\0,registry_value,1680745722,1,[x32],Data0,REG_BINARY,74,,,,46bc62468eb98f6c311ead1c465acb1f,31461c28477dbbddd3fc1061b6a1f32af457481e,,,,,6978f545f58d29cca9a9a040d3499c506dde29978315e66e4b476a84eae7999c,,,b6db4638b5918d58e836cfe917439391e03347b9
[x32] HKEY_LOCAL_MACHINE\\System\\CurrentControlSet\\Services\\NaturalAuthentication\\TriggerInfo\\0:Type,HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\NaturalAuthentication\TriggerInfo\0,registry_value,1680745722,1,[x32],Type,REG_DWORD,4,,,,e5b546a8f4ea5a329bf0879d4fa694ae,8714a3e63d2a34d6fe9f43bbd51ffdac7c630bf9,,,,,405391cdcba508299713f0df3491fc39ee8044c599aac506de3456b6b3dd79e6,,,12b6115f26209b3071419df6c93dc322eb7fc0fa
[x32] HKEY_LOCAL_MACHINE\\System\\CurrentControlSet\\Services\\NaturalAuthentication\\TriggerInfo\\0:DataType0,HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\NaturalAuthentication\TriggerInfo\0,registry_value,1680745722,1,[x32],DataType0,REG_DWORD,4,,,,cc540920e91f05e4f6e4beb72dd441ac,a8eddff2ec7d016b82d3e187c86b100e11502aaa,,,,,5c6bed0d94b9be8afbc5c8cac1e9d4be03f556917c2611ec56f4e6f341ef60d9,,,bf186c9eb381f013a7dba5f8a0fb82c0936a2bf2
[x32] HKEY_LOCAL_MACHINE\\System\\CurrentControlSet\\Services\\NaturalAuthentication\\TriggerInfo\\0:GUID,HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\NaturalAuthentication\TriggerInfo\0,registry_value,1680745722,1,[x32],GUID,REG_BINARY,16,,,,969c0681a38602940d740dcbef02f839,8898f907654c50b190be1b5eebb81a2dd161905c,,,,,e4732ad27b92608449cb4301b6253f9617f951cf72cb67e0149768b06506c793,,,0ebb87efd70924d2f2dacc10d74411d9d151bce5
[x32] HKEY_LOCAL_MACHINE\\System\\CurrentControlSet\\Services\\NcaSvc,HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\NcaSvc,registry_key,1680745722,1,[x32],,,,"{""S-1-5-32-545"":{""name"":""Users"",""allowed"":[""read_control"",""read_data"",""read_ea"",""write_ea""]},""S-1-5-32-544"":{""name"":""Administrators"",""allowed"":[""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-5-18"":{""name"":""SYSTEM"",""allowed"":[""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-3-0"":{""name"":""CREATOR OWNER"",""allowed"":[""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-15-2-1"":{""name"":""ALL APPLICATION PACKAGES"",""allowed"":[""read_control"",""read_data"",""read_ea"",""write_ea""]},""S-1-15-3-1024-1065365936-1281604716-3511738428-1654721687-432734479-3232135806-4053264122-3456934681"":{""allowed"":[""read_control"",""read_data"",""read_ea"",""write_ea""]}}",S-1-5-18,S-1-5-18,,,SYSTEM,SYSTEM,1651901162,,,,,10f157ff31d06197753e47a6834d9c7a71baf01b
[x32] HKEY_LOCAL_MACHINE\\System\\CurrentControlSet\\Services\\NcaSvc:Description,HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\NcaSvc,registry_value,1680745722,1,[x32],Description,REG_SZ,40,,,,fc06b5b47adc9074a22f6ceeaad91a18,172e1b65cf7f33faebf041f974e4138075706d7b,,,,,e38d9f4a0e7575844ca47264fb3e9adaf5d27607d37cbd14a7bb526c9c6deeb8,,,fa3e10203e59e5ce43372ecbba80688627cababb
[x32] HKEY_LOCAL_MACHINE\\System\\CurrentControlSet\\Services\\NcaSvc:DependOnService,HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\NcaSvc,registry_value,1680745722,1,[x32],DependOnService,REG_MULTI_SZ,27,,,,5064f70e310365a2298053ac7517b0d8,3b2acb4c354770b59b4629e7db819657b81a8b7a,,,,,5dbaf74e3f53deef6d09cff1160170633bc32e2544ebb205e1bc611df7868020,,,85b092443a1972b5c9c74decef2bb5ea7834f5af
[x32] HKEY_LOCAL_MACHINE\\System\\CurrentControlSet\\Services\\NcaSvc:DisplayName,HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\NcaSvc,registry_value,1680745722,1,[x32],DisplayName,REG_SZ,40,,,,ad4f8127e3d3f71a88da61eeab006108,8c2798af591c1813f0ec2fde77b6b4cb9075d74f,,,,,3c8bf0999d51d39e9193ee120446325d5250d6fc868be8453c83adef8b44d523,,,200de415f45120dd6472ef3742fd4267f034a888
[x32] HKEY_LOCAL_MACHINE\\System\\CurrentControlSet\\Services\\NcaSvc:ImagePath,HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\NcaSvc,registry_value,1680745722,1,[x32],ImagePath,REG_EXPAND_SZ,48,,,,bf749f229f7becdd8c62de17782b07a7,e0bf0fe87fd1575de0f8a3c0f0f207faafcce014,,,,,2d49d3d0daec5c6c464bf098fcd69936a23eeb446e4870269eef7b2bc0b151e7,,,6f26a162239e2aa6897aabf980697feb0564834f
[x32] HKEY_LOCAL_MACHINE\\System\\CurrentControlSet\\Services\\NcaSvc:FailureActions,HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\NcaSvc,registry_value,1680745722,1,[x32],FailureActions,REG_BINARY,44,,,,1a80e152826b7288465ac4e651145356,6a4e639f6551d952e0f2fc3998ebf64338f63735,,,,,11c4df83eb607892e8246e1f0864c85b0198d122307e59c863b54e1a732fad03,,,053fafc726a0b32d1837866bdaf03a092d3dc5b3
[x32] HKEY_LOCAL_MACHINE\\System\\CurrentControlSet\\Services\\NcaSvc:ErrorControl,HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\NcaSvc,registry_value,1680745722,1,[x32],ErrorControl,REG_DWORD,4,,,,ced165163e51e06e01dc44c35fea3eaf,1d102a8cf9879ceec3a7b26104b12e875c13d6a7,,,,,ae5ce162888ee3ebe974976cac5ab94a3f55049f8515884883d579fb3fa378d2,,,8c89fef6f5c933018e33e0e96afb2193d262676c
[x32] HKEY_LOCAL_MACHINE\\System\\CurrentControlSet\\Services\\NcaSvc:ObjectName,HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\NcaSvc,registry_value,1680745722,1,[x32],ObjectName,REG_SZ,12,,,,6687a518129a05e07d6d0cdcf396715d,e873df8a41f63d56fcec441dd5a34e2ddde4c797,,,,,135ff5757b4ad69c529cac6c5ba5b2f7f5afa6f1c73b908d7b01ebb701a41e3b,,,2de5842bcb60224f697ec3a73a52637df1bdeb26
[x32] HKEY_LOCAL_MACHINE\\System\\CurrentControlSet\\Services\\NcaSvc:RequiredPrivileges,HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\NcaSvc,registry_value,1680745722,1,[x32],RequiredPrivileges,REG_MULTI_SZ,65,,,,69e9451554766b0a00eaa0fc27d52223,e999348ef6a313616b85e6cdac13d6c82da00be4,,,,,27a15c85bdbe7e5a115c68c2e76b5399a7335348c595da9400123e2f3ad513bc,,,2cb235699cde3c48e77795d40cbd8067c5ad4584
[x32] HKEY_LOCAL_MACHINE\\System\\CurrentControlSet\\Services\\NcaSvc:Type,HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\NcaSvc,registry_value,1680745722,1,[x32],Type,REG_DWORD,4,,,,480fbc32d20a27afb7776b33790ca355,1d163f4f0a6b49fb6e35c0e3df104000389536f4,,,,,7caeb0ad3136df273dd495faafef4bad2617496cc4729616012063aa333635cd,,,f09cf56d1617d8d0c32cd10b41a72afda1d7c082
[x32] HKEY_LOCAL_MACHINE\\System\\CurrentControlSet\\Services\\NcaSvc:Start,HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\NcaSvc,registry_value,1680745722,1,[x32],Start,REG_DWORD,4,,,,82cf9fa647dd1b3fbd9de71bbfb83fb2,f980f325b04d8f18f4fd73bb31f765806b3beda8,,,,,50a9b9163ebb829080aecf9a7a5990715de9fd63d48e3ea3734f6bd77aa3df07,,,839f4d6da6796e79a5e068ebdd66d46103401f61
[x32] HKEY_LOCAL_MACHINE\\System\\CurrentControlSet\\Services\\NcaSvc:ServiceSidType,HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\NcaSvc,registry_value,1680745722,1,[x32],ServiceSidType,REG_DWORD,4,,,,ced165163e51e06e01dc44c35fea3eaf,1d102a8cf9879ceec3a7b26104b12e875c13d6a7,,,,,ae5ce162888ee3ebe974976cac5ab94a3f55049f8515884883d579fb3fa378d2,,,8c89fef6f5c933018e33e0e96afb2193d262676c
[x32] HKEY_LOCAL_MACHINE\\System\\CurrentControlSet\\Services\\NcaSvc\\Parameters,HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\NcaSvc\Parameters,registry_key,1680745722,1,[x32],,,,"{""S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464"":{""name"":""TrustedInstaller"",""allowed"":[""generic_all"",""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-5-18"":{""name"":""SYSTEM"",""allowed"":[""generic_read"",""read_control"",""read_data"",""read_ea"",""write_ea""]},""S-1-5-32-544"":{""name"":""Administrators"",""allowed"":[""generic_read"",""read_control"",""read_data"",""read_ea"",""write_ea""]},""S-1-5-32-545"":{""name"":""Users"",""allowed"":[""generic_read"",""read_control"",""read_data"",""read_ea"",""write_ea""]},""S-1-15-2-1"":{""name"":""ALL APPLICATION PACKAGES"",""allowed"":[""generic_read"",""read_control"",""read_data"",""read_ea"",""write_ea""]},""S-1-15-3-1024-1065365936-1281604716-3511738428-1654721687-432734479-3232135806-4053264122-3456934681"":{""allowed"":[""generic_read"",""read_control"",""read_data"",""read_ea"",""write_ea""]}}",S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,S-1-5-80-956008885-3418522649-1831038044-1853292631-2271478464,,,TrustedInstaller,TrustedInstaller,1651901113,,,,,097a70166e679f86fb30ba9be9d890c65941efcf
[x32] HKEY_LOCAL_MACHINE\\System\\CurrentControlSet\\Services\\NcaSvc\\Parameters:ServiceDll,HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\NcaSvc\Parameters,registry_value,1680745722,1,[x32],ServiceDll,REG_EXPAND_SZ,33,,,,aae721131fd752447c4d302dcc9c85fb,d21a971b4bc684dd8630e5526ec33eb021189085,,,,,864af975cf2766afebd4957e107419d508439527be87d20ce68244498dc9e984,,,6c66d076711da805dceb3963336aa3afe09f1791
[x32] HKEY_LOCAL_MACHINE\\System\\CurrentControlSet\\Services\\NcaSvc\\Security:Security,HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\NcaSvc\Security,registry_value,1680745722,1,[x32],Security,REG_BINARY,164,,,,904843595a9e4c26527e3e9b95783b4b,b8311e5b310c911dde54557dd0aafc43d01627ea,,,,,23092a590063f09b85bee7b2752d54c776ae478db3d90d1f16c62a9f67a662ed,,,3a89c5cb9034aebb9c2ad15a529f684aededf34d
[x32] HKEY_LOCAL_MACHINE\\System\\CurrentControlSet\\Services\\NcaSvc\\Parameters:ServiceDllUnloadOnStop,HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\NcaSvc\Parameters,registry_value,1680745722,1,[x32],ServiceDllUnloadOnStop,REG_DWORD,4,,,,ced165163e51e06e01dc44c35fea3eaf,1d102a8cf9879ceec3a7b26104b12e875c13d6a7,,,,,ae5ce162888ee3ebe974976cac5ab94a3f55049f8515884883d579fb3fa378d2,,,8c89fef6f5c933018e33e0e96afb2193d262676c
[x32] HKEY_LOCAL_MACHINE\\System\\CurrentControlSet\\Services\\NcaSvc\\Security,HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\NcaSvc\Security,registry_key,1680745722,1,[x32],,,,"{""S-1-5-32-545"":{""name"":""Users"",""allowed"":[""read_control"",""read_data"",""read_ea"",""write_ea""]},""S-1-5-32-544"":{""name"":""Administrators"",""allowed"":[""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-5-18"":{""name"":""SYSTEM"",""allowed"":[""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-3-0"":{""name"":""CREATOR OWNER"",""allowed"":[""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-15-2-1"":{""name"":""ALL APPLICATION PACKAGES"",""allowed"":[""read_control"",""read_data"",""read_ea"",""write_ea""]},""S-1-15-3-1024-1065365936-1281604716-3511738428-1654721687-432734479-3232135806-4053264122-3456934681"":{""allowed"":[""read_control"",""read_data"",""read_ea"",""write_ea""]}}",S-1-5-18,S-1-5-18,,,SYSTEM,SYSTEM,1651901113,,,,,46f3f290d97c8b0ad525ab3f95b6e54d0a7812b0
[x32] HKEY_LOCAL_MACHINE\\System\\CurrentControlSet\\Services\\NcaSvc\\TriggerInfo,HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\NcaSvc\TriggerInfo,registry_key,1680745722,1,[x32],,,,"{""S-1-5-32-545"":{""name"":""Users"",""allowed"":[""read_control"",""read_data"",""read_ea"",""write_ea""]},""S-1-5-32-544"":{""name"":""Administrators"",""allowed"":[""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-5-18"":{""name"":""SYSTEM"",""allowed"":[""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-3-0"":{""name"":""CREATOR OWNER"",""allowed"":[""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-15-2-1"":{""name"":""ALL APPLICATION PACKAGES"",""allowed"":[""read_control"",""read_data"",""read_ea"",""write_ea""]},""S-1-15-3-1024-1065365936-1281604716-3511738428-1654721687-432734479-3232135806-4053264122-3456934681"":{""allowed"":[""read_control"",""read_data"",""read_ea"",""write_ea""]}}",S-1-5-32-544,S-1-5-21-2241492940-3373273007-741920387-513,,,Administrators,,1651901162,,,,,2d21e9f4594877dcb10ae779abaa713541cc0173
[x32] HKEY_LOCAL_MACHINE\\System\\CurrentControlSet\\Services\\NcaSvc\\TriggerInfo\\0:Action,HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\NcaSvc\TriggerInfo\0,registry_value,1680745722,1,[x32],Action,REG_DWORD,4,,,,ced165163e51e06e01dc44c35fea3eaf,1d102a8cf9879ceec3a7b26104b12e875c13d6a7,,,,,ae5ce162888ee3ebe974976cac5ab94a3f55049f8515884883d579fb3fa378d2,,,8c89fef6f5c933018e33e0e96afb2193d262676c
[x32] HKEY_LOCAL_MACHINE\\System\\CurrentControlSet\\Services\\NcaSvc\\TriggerInfo\\0:GUID,HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\NcaSvc\TriggerInfo\0,registry_value,1680745722,1,[x32],GUID,REG_BINARY,16,,,,731cfe486f31d0b9ed8798891d00a474,9ec8788758a660bc961c134e4d7cf911f217a9b4,,,,,72730e5cabb86036129773386bd901d7d1c9f17f077546403b602642a4cdf81d,,,f67fdc04aa94295515102496bfc62118f8df65f7
[x32] HKEY_LOCAL_MACHINE\\System\\CurrentControlSet\\Services\\NcaSvc\\TriggerInfo\\0,HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\NcaSvc\TriggerInfo\0,registry_key,1680745722,1,[x32],,,,"{""S-1-5-32-545"":{""name"":""Users"",""allowed"":[""read_control"",""read_data"",""read_ea"",""write_ea""]},""S-1-5-32-544"":{""name"":""Administrators"",""allowed"":[""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-5-18"":{""name"":""SYSTEM"",""allowed"":[""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-3-0"":{""name"":""CREATOR OWNER"",""allowed"":[""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-15-2-1"":{""name"":""ALL APPLICATION PACKAGES"",""allowed"":[""read_control"",""read_data"",""read_ea"",""write_ea""]},""S-1-15-3-1024-1065365936-1281604716-3511738428-1654721687-432734479-3232135806-4053264122-3456934681"":{""allowed"":[""read_control"",""read_data"",""read_ea"",""write_ea""]}}",S-1-5-18,S-1-5-18,,,SYSTEM,SYSTEM,1651901162,,,,,10f157ff31d06197753e47a6834d9c7a71baf01b
[x32] HKEY_LOCAL_MACHINE\\System\\CurrentControlSet\\Services\\NcaSvc\\TriggerInfo\\0:Type,HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\NcaSvc\TriggerInfo\0,registry_value,1680745722,1,[x32],Type,REG_DWORD,4,,,,d438e94a39b7f7986e0cefb826801769,7bfd48972ace20af76fa7b725d6f46ad24a82d02,,,,,9294ef4a2f92785dd933c51b99f2aabd0f8da54a2536349b46c708039eff4c9b,,,b4dc4ef9f45132ab310032cec24b0c02d60aff15
[x32] HKEY_LOCAL_MACHINE\\System\\CurrentControlSet\\Services\\NcaSvc\\TriggerInfo\\1,HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\NcaSvc\TriggerInfo\1,registry_key,1680745722,1,[x32],,,,"{""S-1-5-32-545"":{""name"":""Users"",""allowed"":[""read_control"",""read_data"",""read_ea"",""write_ea""]},""S-1-5-32-544"":{""name"":""Administrators"",""allowed"":[""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-5-18"":{""name"":""SYSTEM"",""allowed"":[""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-3-0"":{""name"":""CREATOR OWNER"",""allowed"":[""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-15-2-1"":{""name"":""ALL APPLICATION PACKAGES"",""allowed"":[""read_control"",""read_data"",""read_ea"",""write_ea""]},""S-1-15-3-1024-1065365936-1281604716-3511738428-1654721687-432734479-3232135806-4053264122-3456934681"":{""allowed"":[""read_control"",""read_data"",""read_ea"",""write_ea""]}}",S-1-5-18,S-1-5-18,,,SYSTEM,SYSTEM,1651901162,,,,,10f157ff31d06197753e47a6834d9c7a71baf01b
[x32] HKEY_LOCAL_MACHINE\\System\\CurrentControlSet\\Services\\NcaSvc\\TriggerInfo\\1:Action,HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\NcaSvc\TriggerInfo\1,registry_value,1680745722,1,[x32],Action,REG_DWORD,4,,,,ced165163e51e06e01dc44c35fea3eaf,1d102a8cf9879ceec3a7b26104b12e875c13d6a7,,,,,ae5ce162888ee3ebe974976cac5ab94a3f55049f8515884883d579fb3fa378d2,,,8c89fef6f5c933018e33e0e96afb2193d262676c
[x32] HKEY_LOCAL_MACHINE\\System\\CurrentControlSet\\Services\\NcaSvc\\TriggerInfo\\1:Type,HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\NcaSvc\TriggerInfo\1,registry_value,1680745722,1,[x32],Type,REG_DWORD,4,,,,82cf9fa647dd1b3fbd9de71bbfb83fb2,f980f325b04d8f18f4fd73bb31f765806b3beda8,,,,,50a9b9163ebb829080aecf9a7a5990715de9fd63d48e3ea3734f6bd77aa3df07,,,839f4d6da6796e79a5e068ebdd66d46103401f61
[x32] HKEY_LOCAL_MACHINE\\System\\CurrentControlSet\\Services\\NcaSvc\\TriggerInfo\\1:GUID,HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\NcaSvc\TriggerInfo\1,registry_value,1680745722,1,[x32],GUID,REG_BINARY,16,,,,c45e0319ca623089bcb0f1aefa3d154f,d7b4a4bccc8c1d8fb9fd26b660c0d698a5b2cff8,,,,,f3e23ec479fea61f48fbd6970d5a7a2c24b091cd8f46f288704dd4a86cca6ac3,,,eb6cd2ffe533acbaa2cdf72b215dc35b9e7ad267
[x32] HKEY_LOCAL_MACHINE\\System\\CurrentControlSet\\Services\\NcaSvc\\TriggerInfo\\2,HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\NcaSvc\TriggerInfo\2,registry_key,1680745722,1,[x32],,,,"{""S-1-5-32-545"":{""name"":""Users"",""allowed"":[""read_control"",""read_data"",""read_ea"",""write_ea""]},""S-1-5-32-544"":{""name"":""Administrators"",""allowed"":[""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-5-18"":{""name"":""SYSTEM"",""allowed"":[""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-3-0"":{""name"":""CREATOR OWNER"",""allowed"":[""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-15-2-1"":{""name"":""ALL APPLICATION PACKAGES"",""allowed"":[""read_control"",""read_data"",""read_ea"",""write_ea""]},""S-1-15-3-1024-1065365936-1281604716-3511738428-1654721687-432734479-3232135806-4053264122-3456934681"":{""allowed"":[""read_control"",""read_data"",""read_ea"",""write_ea""]}}",S-1-5-18,S-1-5-18,,,SYSTEM,SYSTEM,1651901162,,,,,10f157ff31d06197753e47a6834d9c7a71baf01b
[x32] HKEY_LOCAL_MACHINE\\System\\CurrentControlSet\\Services\\NcaSvc\\TriggerInfo\\2:Action,HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\NcaSvc\TriggerInfo\2,registry_value,1680745722,1,[x32],Action,REG_DWORD,4,,,,cc540920e91f05e4f6e4beb72dd441ac,a8eddff2ec7d016b82d3e187c86b100e11502aaa,,,,,5c6bed0d94b9be8afbc5c8cac1e9d4be03f556917c2611ec56f4e6f341ef60d9,,,bf186c9eb381f013a7dba5f8a0fb82c0936a2bf2
[x32] HKEY_LOCAL_MACHINE\\System\\CurrentControlSet\\Services\\NcaSvc\\TriggerInfo\\2:GUID,HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\NcaSvc\TriggerInfo\2,registry_value,1680745722,1,[x32],GUID,REG_BINARY,16,,,,eaa6a737717de379d8c37f8b5a41de29,79951dd8aa6c7f9c5b7bac7840c6f3a6c0b5e997,,,,,44d841fe117d48480c93659d01bd22ccabef5b4691ace7b8cd2f8f14d55ee3c9,,,c05ac6563b2b0f7895cf0b8e576c5dc3850ae7e2
[x32] HKEY_LOCAL_MACHINE\\System\\CurrentControlSet\\Services\\NcaSvc\\TriggerInfo\\2:Type,HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\NcaSvc\TriggerInfo\2,registry_value,1680745722,1,[x32],Type,REG_DWORD,4,,,,82cf9fa647dd1b3fbd9de71bbfb83fb2,f980f325b04d8f18f4fd73bb31f765806b3beda8,,,,,50a9b9163ebb829080aecf9a7a5990715de9fd63d48e3ea3734f6bd77aa3df07,,,839f4d6da6796e79a5e068ebdd66d46103401f61
[x32] HKEY_LOCAL_MACHINE\\System\\CurrentControlSet\\Services\\NcbService,HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\NcbService,registry_key,1680745722,1,[x32],,,,"{""S-1-5-32-545"":{""name"":""Users"",""allowed"":[""read_control"",""read_data"",""read_ea"",""write_ea""]},""S-1-5-32-544"":{""name"":""Administrators"",""allowed"":[""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-5-18"":{""name"":""SYSTEM"",""allowed"":[""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-3-0"":{""name"":""CREATOR OWNER"",""allowed"":[""delete"",""read_control"",""write_dac"",""write_owner"",""read_data"",""write_data"",""append_data"",""read_ea"",""write_ea"",""execute""]},""S-1-15-2-1"":{""name"":""ALL APPLICATION PACKAGES"",""allowed"":[""read_control"",""read_data"",""read_ea"",""write_ea""]},""S-1-15-3-1024-1065365936-1281604716-3511738428-1654721687-432734479-3232135806-4053264122-3456934681"":{""allowed"":[""read_control"",""read_data"",""read_ea"",""write_ea""]}}",S-1-5-18,S-1-5-18,,,SYSTEM,SYSTEM,1680674855,,,,,d37dc49275e5c1b5036e900c482cfc59694bf917
[x32] HKEY_LOCAL_MACHINE\\System\\CurrentControlSet\\Services\\NcbService:Description,HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\NcbService,registry_value,1680745722,1,[x32],Description,REG_SZ,43,,,,ecaedf9dcb527547583f8da36853e35f,5564530e7f9bcea0f2b14bb29582f1d6ab21b84c,,,,,a049e1a3b075c06317fc9e104100c120cb5c05fde2116f0a9311704732a39866,,,ffc84721f7224cece55141396f7adad96c409952
